tf,target,importance,weight
MLXIPL,CA4,0.13796941936016083,0.13796941936016083
CA3,CA4,0.1225515753030777,0.1225515753030777
KLHL20,CA5B,0.13364258408546448,0.13364258408546448
DTNB,CA5B,0.13248153030872345,-0.13248153030872345
KIDINS220,CA5B,0.1168949156999588,0.1168949156999588
SPCS1,CA6,0.18894833326339722,-0.18894833326339722
DDX21,CA6,0.1508161574602127,0.1508161574602127
DTNB,CA6,0.14576023817062378,0.14576023817062378
PEX2,CA8,0.1536155790090561,0.1536155790090561
OAT,CA8,0.14457310736179352,0.14457310736179352
NXPH3,CA8,0.10967360436916351,0.10967360436916351
EEF1B2,CAB39,0.1636098325252533,0.1636098325252533
DDX21,CAB39,0.14007459580898285,-0.14007459580898285
XRCC5,CAB39,0.1214868575334549,0.1214868575334549
TSC22D1,CAB39L,0.3674299418926239,0.3674299418926239
AIDA,CAB39L,0.21444036066532135,-0.21444036066532135
STT3B,CAB39L,0.18712952733039856,0.18712952733039856
THAP7,CABIN1,0.2698327302932739,0.2698327302932739
EIF4ENIF1,CABIN1,0.18083424866199493,0.18083424866199493
EIF3L,CABIN1,0.1388787478208542,0.1388787478208542
PPP1CB,CABLES1,0.13799640536308289,-0.13799640536308289
ARPC3,CABLES1,0.1247464194893837,-0.1247464194893837
ZER1,CABLES1,0.11711570620536804,0.11711570620536804
ARFRP1,CABLES2,0.16785643994808197,0.16785643994808197
ARFGAP1,CABLES2,0.13687831163406372,0.13687831163406372
SYMPK,CABLES2,0.13675522804260254,-0.13675522804260254
PSMC4,CABP1,0.10477691888809204,-0.10477691888809204
FAM193B,CABP1,0.10325199365615845,-0.10325199365615845
PRR12,CABP1,0.09439259767532349,-0.09439259767532349
SYPL1,CABP2,0.14836841821670532,-0.14836841821670532
PLIN5,CABP2,0.13292808830738068,0.13292808830738068
ATG10,CABP2,0.11302009969949722,-0.11302009969949722
ATP8B3,CABP4,0.1425936222076416,0.1425936222076416
AFF4,CABP4,0.14197374880313873,0.14197374880313873
ZNF205,CABP4,0.13701485097408295,0.13701485097408295
SFT2D1,CABP7,0.16927319765090942,-0.16927319765090942
LYNX1,CABP7,0.12059787660837173,0.12059787660837173
CLDN9,CABP7,0.10933929681777954,0.10933929681777954
SLC25A5,CABYR,0.18914102017879486,-0.18914102017879486
ABHD3,CABYR,0.14205916225910187,0.14205916225910187
ANKFY1,CABYR,0.11080105602741241,-0.11080105602741241
CHMP1B,CACNA1B,0.16372454166412354,0.16372454166412354
SRSF9,CACNA1B,0.15092578530311584,-0.15092578530311584
PPM1A,CACNA1B,0.13466274738311768,-0.13466274738311768
IGFBP7,CACNA1C,0.18105824291706085,0.18105824291706085
NFKB2,CACNA1C,0.11515995115041733,-0.11515995115041733
C6orf47,CACNA1C,0.10436338931322098,-0.10436338931322098
BAIAP3,CACNA1H,0.14604400098323822,0.14604400098323822
IGFBP7,CACNA1H,0.11182408779859543,0.11182408779859543
IDH3A,CACNA1H,0.10936944931745529,0.10936944931745529
SFT2D1,CACNA2D2,0.200826033949852,-0.200826033949852
SPCS1,CACNA2D2,0.16096174716949463,0.16096174716949463
NDUFB2,CACNA2D2,0.11556044965982437,0.11556044965982437
TPI1,CACNA2D4,0.18504410982131958,0.18504410982131958
CCT7,CACNA2D4,0.14236357808113098,-0.14236357808113098
STRN3,CACNA2D4,0.09738361090421677,-0.09738361090421677
MAPK4,CACNB2,0.19343514740467072,0.19343514740467072
AFF4,CACNB2,0.12210841476917267,0.12210841476917267
ACTR10,CACNB2,0.11674632877111435,0.11674632877111435
ITGB1,CACNB4,0.12774045765399933,-0.12774045765399933
SCO1,CACNB4,0.12417826801538467,0.12417826801538467
GIT1,CACNB4,0.10027027875185013,0.10027027875185013
USP32,CACNG4,0.13453783094882965,0.13453783094882965
ZMYM3,CACNG4,0.10925394296646118,-0.10925394296646118
CAT,CACNG4,0.09457623213529587,-0.09457623213529587
ZNF784,CACNG6,0.11304853856563568,0.11304853856563568
RAB11FIP2,CACNG6,0.10126742720603943,-0.10126742720603943
FAM193B,CACNG6,0.08960752189159393,-0.08960752189159393
DPP9,CACTIN,0.19176241755485535,0.19176241755485535
NDUFA11,CACTIN,0.1373235434293747,0.1373235434293747
SH3GL1,CACTIN,0.11087751388549805,0.11087751388549805
BROX,CACUL1,0.18721814453601837,0.18721814453601837
SEC23IP,CACUL1,0.13151946663856506,0.13151946663856506
BCCIP,CACUL1,0.11805476993322372,0.11805476993322372
CCT7,CACYBP,0.17535577714443207,0.17535577714443207
KLHL20,CACYBP,0.17393788695335388,0.17393788695335388
SRP9,CACYBP,0.12049005925655365,0.12049005925655365
BROX,CADM1,0.12353239208459854,-0.12353239208459854
PTTG1IP,CADM1,0.12324327230453491,0.12324327230453491
TOMM20,CADM1,0.12301803380250931,0.12301803380250931
KMT2C,CAGE1,0.10140032321214676,0.10140032321214676
CSNK1G2,CAGE1,0.07623331248760223,-0.07623331248760223
NOL9,CAGE1,0.07319199293851852,0.07319199293851852
TMED2,CALB1,0.12371917814016342,-0.12371917814016342
LTB4R,CALB1,0.10775871574878693,-0.10775871574878693
ACTR10,CALB1,0.10763048380613327,0.10763048380613327
GPR12,CALCB,0.13432098925113678,0.13432098925113678
CTNNB1,CALCB,0.1273009032011032,-0.1273009032011032
HNRNPM,CALCB,0.1001967042684555,0.1001967042684555
PDK2,CALCOCO2,0.21828876435756683,0.21828876435756683
GABARAPL2,CALCOCO2,0.13900049030780792,0.13900049030780792
PSMC4,CALCOCO2,0.1314345896244049,0.1314345896244049
CCT7,CALCR,0.16605450212955475,-0.16605450212955475
RBM24,CALCR,0.15152132511138916,0.15152132511138916
DNHD1,CALCR,0.14455018937587738,0.14455018937587738
TCTN3,CALHM2,0.17032457888126373,0.17032457888126373
IGFBP7,CALHM2,0.1288425177335739,0.1288425177335739
CDV3,CALHM2,0.12317796051502228,0.12317796051502228
IGFBP7,CALM1,0.17061668634414673,0.17061668634414673
TUBA1C,CALM1,0.15502934157848358,0.15502934157848358
RPLP0,CALM1,0.13908137381076813,-0.13908137381076813
ARF4,CALN1,0.15625479817390442,0.15625479817390442
PPM1A,CALN1,0.1543707251548767,-0.1543707251548767
TPM1,CALN1,0.15153814852237701,0.15153814852237701
FOXI2,CALR3,0.14098532497882843,0.14098532497882843
RNF5P1,CALR3,0.1116955503821373,0.1116955503821373
TRMU,CALR3,0.10378818213939667,-0.10378818213939667
ITGB1,CALU,0.28838226199150085,0.28838226199150085
ARF4,CALU,0.28760361671447754,0.28760361671447754
NDUFB2,CALU,0.164010152220726,0.164010152220726
LSM3,CAMK1,0.13998256623744965,0.13998256623744965
PEX2,CAMK1,0.12578102946281433,-0.12578102946281433
RPS27A,CAMK1,0.12553013861179352,-0.12553013861179352
EIF4A1,CAMK1D,0.12158390134572983,-0.12158390134572983
SPCS1,CAMK1D,0.12031916528940201,-0.12031916528940201
ENTPD5,CAMK1D,0.1064174547791481,-0.1064174547791481
SYPL1,CAMK2B,0.1580350250005722,-0.1580350250005722
HNRNPK,CAMK2B,0.13885098695755005,0.13885098695755005
UBE2M,CAMK2B,0.13693730533123016,0.13693730533123016
UBE2D3,CAMK2D,0.21797536313533783,0.21797536313533783
HINT1,CAMK2D,0.1561816930770874,0.1561816930770874
PAIP2,CAMK2D,0.1338474452495575,-0.1338474452495575
IGFBP7,CAMK2N1,0.14249099791049957,0.14249099791049957
MGAT2,CAMK2N1,0.13351768255233765,-0.13351768255233765
TSC22D1,CAMK2N1,0.1320752203464508,0.1320752203464508
UBA3,CAMK4,0.12147997319698334,0.12147997319698334
NDUFA12,CAMK4,0.10402632504701614,0.10402632504701614
NBEAL2,CAMK4,0.10309261083602905,0.10309261083602905
SLC25A35,CAMKK1,0.15818777680397034,0.15818777680397034
UBB,CAMKK1,0.10505450516939163,-0.10505450516939163
LACC1,CAMKK1,0.10489939898252487,0.10489939898252487
SRSF9,CAMKK2,0.13567489385604858,0.13567489385604858
DPP9,CAMKK2,0.12445436418056488,-0.12445436418056488
TMED2,CAMKK2,0.11784312129020691,0.11784312129020691
DPY30,CAMKMT,0.3067642152309418,0.3067642152309418
PPM1B,CAMKMT,0.22362926602363586,0.22362926602363586
HINT1,CAMKMT,0.12548191845417023,-0.12548191845417023
HNRNPA1L2,CAMLG,0.16884586215019226,0.16884586215019226
CTNNA1,CAMLG,0.14413660764694214,0.14413660764694214
PAIP2,CAMLG,0.12980778515338898,0.12980778515338898
FUBP3,CAMSAP1,0.44817787408828735,0.44817787408828735
RPS27A,CAMSAP1,0.14791157841682434,-0.14791157841682434
LITAF,CAMSAP1,0.11396198719739914,-0.11396198719739914
RAB4A,CAMSAP2,0.14947649836540222,0.14947649836540222
TOMM20,CAMSAP2,0.14706555008888245,0.14706555008888245
DUSP11,CAMSAP2,0.14237163960933685,-0.14237163960933685
NDUFA11,CAMSAP3,0.19135646522045135,0.19135646522045135
ZNF3,CAMSAP3,0.09723058342933655,0.09723058342933655
TMEM126A,CAMSAP3,0.0890185683965683,-0.0890185683965683
ZNF205,CAMTA2,0.1902836412191391,-0.1902836412191391
HNRNPA1L2,CAMTA2,0.18485355377197266,-0.18485355377197266
SLC25A11,CAMTA2,0.1255273073911667,0.1255273073911667
EIF4A3,CANT1,0.31395280361175537,0.31395280361175537
ZNF587,CANT1,0.13149391114711761,0.13149391114711761
TAOK2,CANT1,0.10785560309886932,0.10785560309886932
PIGY,CAP1,0.2534540891647339,-0.2534540891647339
RBBP4,CAP1,0.20769858360290527,0.20769858360290527
IPO13,CAP1,0.19041359424591064,0.19041359424591064
RBM24,CAP2,0.4556441009044647,0.4556441009044647
CHMP5,CAP2,0.1393221765756607,-0.1393221765756607
TPM1,CAP2,0.12521979212760925,0.12521979212760925
TSC22D1,CAPG,0.13399933278560638,-0.13399933278560638
HADHB,CAPG,0.13191772997379303,0.13191772997379303
FUBP3,CAPG,0.13032038509845734,-0.13032038509845734
GANAB,CAPN1,0.2738673985004425,0.2738673985004425
C6orf47,CAPN1,0.14081509411334991,0.14081509411334991
ZNF324,CAPN1,0.12360463291406631,-0.12360463291406631
RPL30,CAPN10,0.2975941300392151,0.2975941300392151
RPLP0,CAPN10,0.19151674211025238,0.19151674211025238
SRSF9,CAPN10,0.12332627177238464,-0.12332627177238464
TAOK2,CAPN15,0.11465694010257721,0.11465694010257721
ACTR10,CAPN15,0.10900759696960449,-0.10900759696960449
GIT1,CAPN15,0.09623140841722488,0.09623140841722488
SRP9,CAPN2,0.22832784056663513,0.22832784056663513
SYPL1,CAPN2,0.1857495903968811,0.1857495903968811
BCCIP,CAPN2,0.1314581334590912,0.1314581334590912
USP35,CAPN5,0.19939924776554108,0.19939924776554108
PAIP2,CAPN5,0.12332930415868759,-0.12332930415868759
DPP9,CAPN5,0.11706926673650742,-0.11706926673650742
LSM3,CAPN7,0.4315077066421509,0.4315077066421509
STT3B,CAPN7,0.1265241652727127,0.1265241652727127
AIDA,CAPN7,0.09609487652778625,0.09609487652778625
EIF4G2,CAPRIN1,0.27758148312568665,0.27758148312568665
CAT,CAPRIN1,0.17654195427894592,0.17654195427894592
COMMD6,CAPRIN1,0.09882725030183792,-0.09882725030183792
RPL26,CAPS2,0.10853404551744461,0.10853404551744461
HERPUD1,CAPS2,0.10773252695798874,-0.10773252695798874
EEF1B2,CAPS2,0.1035495474934578,-0.1035495474934578
NDUFB2,CAPZA2,0.2588159739971161,0.2588159739971161
DDX21,CAPZA2,0.2129816859960556,0.2129816859960556
HNRNPM,CAPZA2,0.20635658502578735,-0.20635658502578735
RPL22,CAPZB,0.16418850421905518,0.16418850421905518
GANAB,CAPZB,0.13219057023525238,0.13219057023525238
ARPC3,CAPZB,0.12202867865562439,0.12202867865562439
CDC42EP1,CARD10,0.15639770030975342,0.15639770030975342
EIF4ENIF1,CARD10,0.15278151631355286,0.15278151631355286
EIF3L,CARD10,0.15140222012996674,0.15140222012996674
PPP6R1,CARD11,0.16820305585861206,0.16820305585861206
NFKB2,CARD11,0.1374787986278534,0.1374787986278534
ALDH16A1,CARD11,0.106804259121418,0.106804259121418
EIF4A3,CARD14,0.4363406002521515,0.4363406002521515
HNRNPA1L2,CARD14,0.14436732232570648,-0.14436732232570648
RPS27A,CARD14,0.11634738743305206,-0.11634738743305206
MECP2,CARD8,0.1080099567770958,0.1080099567770958
APP,CARD8,0.10691620409488678,-0.10691620409488678
ANKFY1,CARD8,0.10366852581501007,0.10366852581501007
EEF1B2,CARF,0.1593131572008133,0.1593131572008133
NOL9,CARF,0.11938542127609253,0.11938542127609253
RAB11FIP2,CARF,0.10690820962190628,0.10690820962190628
ZNF205,CARHSP1,0.19563820958137512,0.19563820958137512
C6orf47,CARHSP1,0.18302015960216522,0.18302015960216522
GANAB,CARHSP1,0.135620579123497,0.135620579123497
OBSCN,CARNS1,0.14678719639778137,0.14678719639778137
SPATS2L,CARNS1,0.10882400721311569,-0.10882400721311569
PAQR5,CARNS1,0.1084524616599083,0.1084524616599083
COMMD6,CARS2,0.4271000623703003,0.4271000623703003
IGFBP7,CARS2,0.16799817979335785,-0.16799817979335785
SRSF9,CARS2,0.10925713181495667,-0.10925713181495667
EFCAB12,CASC1,0.1988307237625122,0.1988307237625122
PCSK4,CASC1,0.12434979528188705,0.12434979528188705
STRN3,CASC1,0.12066217511892319,0.12066217511892319
ULBP1,CASC15,0.15532539784908295,0.15532539784908295
CNIH1,CASC15,0.1423969864845276,-0.1423969864845276
ZNF3,CASC15,0.13665024936199188,0.13665024936199188
RPL18,CASC2,0.14302890002727509,0.14302890002727509
ZER1,CASC2,0.13880547881126404,0.13880547881126404
ATP2C1,CASC2,0.13316072523593903,-0.13316072523593903
STARD3,CASC3,0.331923246383667,0.331923246383667
MECP2,CASC3,0.1355511099100113,0.1355511099100113
CTNNA1,CASC3,0.10585625469684601,0.10585625469684601
ITPR1,CASD1,0.1739826649427414,0.1739826649427414
MAP4K3,CASD1,0.1450129896402359,0.1450129896402359
SYPL1,CASD1,0.1364765465259552,0.1364765465259552
TCTN3,CASK,0.1453358232975006,-0.1453358232975006
PSMD10,CASK,0.1279570609331131,0.1279570609331131
PAIP2,CASK,0.12047958374023438,-0.12047958374023438
GSG1L,CASKIN2,0.11360780894756317,0.11360780894756317
FOXJ1,CASKIN2,0.09982839971780777,0.09982839971780777
ZNF3,CASKIN2,0.09683721512556076,0.09683721512556076
PLEKHN1,CASP10,0.15775185823440552,0.15775185823440552
AADACL2,CASP10,0.13605685532093048,0.13605685532093048
ZNF555,CASP10,0.11601253598928452,-0.11601253598928452
NRBP1,CASP3,0.15839004516601562,0.15839004516601562
PIGY,CASP3,0.144741490483284,0.144741490483284
RPS27A,CASP3,0.11345744878053665,-0.11345744878053665
PRDX3,CASP6,0.26356083154678345,0.26356083154678345
UBE2D3,CASP6,0.2459554374217987,0.2459554374217987
PIGY,CASP6,0.17927341163158417,0.17927341163158417
APOL2,CASP7,0.14648957550525665,0.14648957550525665
HINT1,CASP7,0.14388856291770935,-0.14388856291770935
BCCIP,CASP7,0.13251256942749023,0.13251256942749023
MFN2,CASP9,0.3010298013687134,0.3010298013687134
SYF2,CASP9,0.1816588044166565,0.1816588044166565
ITGB1,CASP9,0.10544976592063904,-0.10544976592063904
DPEP3,CASR,0.0961507111787796,0.0961507111787796
CTCFL,CASR,0.09308082610368729,0.09308082610368729
HNRNPM,CASR,0.08794498443603516,0.08794498443603516
CAPRIN1,CAT,0.3321774899959564,0.3321774899959564
MLXIPL,CAT,0.1414249688386917,0.1414249688386917
LITAF,CAT,0.12730146944522858,0.12730146944522858
AP3M1,CATIP,0.1215219646692276,-0.1215219646692276
LGR6,CATIP,0.09274289757013321,-0.09274289757013321
PCSK4,CATIP,0.09257772564888,0.09257772564888
UBE2G2,CATSPER2,0.4565872848033905,0.4565872848033905
PLIN5,CATSPER2,0.22798344492912292,0.22798344492912292
ATG10,CATSPER2,0.13683201372623444,0.13683201372623444
EMC4,CATSPER2P1,0.232976496219635,0.232976496219635
C1orf122,CATSPER2P1,0.1313720941543579,0.1313720941543579
TMEM126A,CATSPER2P1,0.11444533616304398,0.11444533616304398
AFF4,CATSPERD,0.0903049111366272,-0.0903049111366272
ZNF763,CATSPERD,0.08747211843729019,0.08747211843729019
POLR2B,CATSPERD,0.08574259281158447,0.08574259281158447
PRDX3,CATSPERG,0.16566088795661926,0.16566088795661926
RAB11FIP2,CATSPERG,0.12461896240711212,-0.12461896240711212
ZNF765,CATSPERG,0.10882899910211563,0.10882899910211563
IGFBP7,CAV1,0.3802957534790039,0.3802957534790039
CAT,CAV1,0.09337803721427917,0.09337803721427917
ITGB1,CAV1,0.09093990921974182,0.09093990921974182
IGFBP7,CAV2,0.20307794213294983,0.20307794213294983
ITGB1,CAV2,0.20021581649780273,0.20021581649780273
CAT,CAV2,0.09076455980539322,0.09076455980539322
GSG1L,CAV3,0.12334387749433517,0.12334387749433517
POU2F1,CAV3,0.11466493457555771,0.11466493457555771
NEURL4,CAV3,0.1118796244263649,-0.1118796244263649
ERGIC3,CBFA2T2,0.16352787613868713,0.16352787613868713
THAP11,CBFA2T2,0.08926316350698471,-0.08926316350698471
TOP2B,CBFA2T2,0.08845680207014084,0.08845680207014084
UBE2G2,CBFA2T3,0.10376733541488647,-0.10376733541488647
MTMR12,CBFA2T3,0.0955694168806076,0.0955694168806076
POU2F1,CBFA2T3,0.09246185421943665,0.09246185421943665
THAP11,CBFB,0.2771783471107483,0.2771783471107483
CHMP1A,CBFB,0.15519192814826965,0.15519192814826965
GABARAPL2,CBFB,0.131048321723938,0.131048321723938
GJB3,CBLC,0.1574283242225647,0.1574283242225647
SPG21,CBLC,0.13511213660240173,-0.13511213660240173
EXOSC1,CBLC,0.13152547180652618,0.13152547180652618
NFKB2,CBLN3,0.1593964546918869,0.1593964546918869
UBL7,CBLN3,0.14206014573574066,0.14206014573574066
DDX21,CBLN3,0.12961776554584503,-0.12961776554584503
IGFBP7,CBLN4,0.2004479616880417,0.2004479616880417
ARFGAP1,CBLN4,0.11230535805225372,-0.11230535805225372
MDH1,CBLN4,0.10951270908117294,-0.10951270908117294
SRPK3,CBR3,0.1497938632965088,0.1497938632965088
LITAF,CBR3,0.14513449370861053,0.14513449370861053
SPATS2L,CBR3,0.13716599345207214,0.13716599345207214
RPL22,CBR4,0.17942994832992554,0.17942994832992554
TPI1,CBR4,0.15403379499912262,-0.15403379499912262
RBMX,CBR4,0.11675900220870972,-0.11675900220870972
SRSF9,CBS,0.17550337314605713,0.17550337314605713
ITM2B,CBS,0.12372555583715439,-0.12372555583715439
DRG2,CBS,0.11165176331996918,0.11165176331996918
HNRNPD,CBX1,0.13889235258102417,0.13889235258102417
IDH3A,CBX1,0.12724830210208893,-0.12724830210208893
KDELR2,CBX1,0.10681739449501038,-0.10681739449501038
CBX8,CBX2,0.27197661995887756,0.27197661995887756
TUBA1C,CBX2,0.11572368443012238,0.11572368443012238
SPCS1,CBX2,0.1019228845834732,-0.1019228845834732
MALSU1,CBX3,0.5014353394508362,0.5014353394508362
DDX27,CBX3,0.14985990524291992,0.14985990524291992
ANKFY1,CBX3,0.11625118553638458,-0.11625118553638458
CBX8,CBX4,0.415120393037796,0.415120393037796
EEF1B2,CBX4,0.161476269364357,-0.161476269364357
EIF4A3,CBX4,0.14160208404064178,0.14160208404064178
CCNT1,CBX5,0.25833606719970703,0.25833606719970703
HNRNPK,CBX5,0.2346712052822113,0.2346712052822113
HNRNPD,CBX5,0.17093242704868317,0.17093242704868317
JOSD1,CBX6,0.17439956963062286,0.17439956963062286
EIF3L,CBX6,0.13844765722751617,0.13844765722751617
ARFGAP1,CBX6,0.10736984014511108,0.10736984014511108
USP32,CBX8,0.2535748779773712,0.2535748779773712
EIF4A3,CBX8,0.13884402811527252,0.13884402811527252
TMEM126A,CBX8,0.10541088879108429,0.10541088879108429
EIF3L,CBY1,0.40451928973197937,0.40451928973197937
JOSD1,CBY1,0.29797598719596863,0.29797598719596863
EIF4ENIF1,CBY1,0.14237551391124725,0.14237551391124725
QTRT1,CC2D1A,0.15220560133457184,0.15220560133457184
ITM2B,CC2D1A,0.1510656774044037,0.1510656774044037
NACC1,CC2D1A,0.11203569173812866,0.11203569173812866
IPO13,CC2D1B,0.16975288093090057,0.16975288093090057
TAOK2,CC2D1B,0.12187235802412033,-0.12187235802412033
APOL2,CC2D1B,0.12118709832429886,0.12118709832429886
SRP54,CC2D2A,0.12572868168354034,-0.12572868168354034
NDUFB3,CC2D2A,0.12161725014448166,0.12161725014448166
TRIM32,CC2D2A,0.11905147135257721,0.11905147135257721
BIN3,CCAR2,0.5530615448951721,0.5530615448951721
DNHD1,CCAR2,0.10044166445732117,-0.10044166445732117
G3BP2,CCAR2,0.09394259750843048,-0.09394259750843048
UBE2G2,CCBE1,0.4264703094959259,0.4264703094959259
PLIN5,CCBE1,0.2347632348537445,0.2347632348537445
MTMR12,CCBE1,0.13709908723831177,0.13709908723831177
HNRNPK,CCBL2,0.14964810013771057,0.14964810013771057
PPM1A,CCBL2,0.10527711361646652,0.10527711361646652
UBA3,CCBL2,0.1013927012681961,0.1013927012681961
THAP11,CCDC102A,0.28726911544799805,0.28726911544799805
HERPUD1,CCDC102A,0.16050420701503754,0.16050420701503754
DDX21,CCDC102A,0.10143966972827911,-0.10143966972827911
EFCAB12,CCDC103,0.13647866249084473,0.13647866249084473
SPCS1,CCDC103,0.1298370063304901,0.1298370063304901
HERPUD1,CCDC103,0.12585584819316864,-0.12585584819316864
CHMP5,CCDC107,0.3176513910293579,0.3176513910293579
GNE,CCDC107,0.1517581343650818,0.1517581343650818
RNF213,CCDC107,0.11961518228054047,-0.11961518228054047
SFT2D1,CCDC110,0.13437791168689728,-0.13437791168689728
HSF4,CCDC110,0.12571881711483002,0.12571881711483002
SDHA,CCDC110,0.10552838444709778,0.10552838444709778
DDX21,CCDC112,0.20337612926959991,0.20337612926959991
CETN3,CCDC112,0.18067221343517303,0.18067221343517303
SRSF9,CCDC112,0.13634496927261353,-0.13634496927261353
PLEKHA3,CCDC115,0.20084108412265778,0.20084108412265778
DUSP11,CCDC115,0.16733410954475403,0.16733410954475403
STRN3,CCDC115,0.15827062726020813,-0.15827062726020813
ZER1,CCDC116,0.13291510939598083,0.13291510939598083
SFT2D1,CCDC116,0.10810065269470215,0.10810065269470215
IER5L,CCDC116,0.09555240720510483,-0.09555240720510483
EIF4ENIF1,CCDC117,0.2007107436656952,0.2007107436656952
THAP7,CCDC117,0.13868650794029236,0.13868650794029236
ZNF587,CCDC117,0.12194162607192993,0.12194162607192993
NBEAL2,CCDC12,0.4029656946659088,0.4029656946659088
ARF4,CCDC12,0.2687356173992157,0.2687356173992157
ABHD14B,CCDC12,0.22292408347129822,0.22292408347129822
CETN3,CCDC121,0.12137940526008606,0.12137940526008606
MAP4K3,CCDC121,0.10757917165756226,0.10757917165756226
PPP1CB,CCDC121,0.10092666745185852,0.10092666745185852
DTNB,CCDC122,0.10686444491147995,-0.10686444491147995
DIS3L2,CCDC122,0.09839560836553574,0.09839560836553574
SLC25A35,CCDC122,0.09555619210004807,-0.09555619210004807
HNRNPK,CCDC125,0.17267879843711853,0.17267879843711853
GANAB,CCDC125,0.14595343172550201,0.14595343172550201
BROX,CCDC125,0.13285839557647705,0.13285839557647705
MALSU1,CCDC126,0.29855215549468994,0.29855215549468994
ABHD3,CCDC126,0.18659479916095734,0.18659479916095734
SYPL1,CCDC126,0.10927806049585342,0.10927806049585342
SDHA,CCDC127,0.43340620398521423,0.43340620398521423
PDCD6,CCDC127,0.40567582845687866,0.40567582845687866
HNRNPA1L2,CCDC127,0.18825073540210724,-0.18825073540210724
EIF3L,CCDC134,0.16655659675598145,0.16655659675598145
SEC23B,CCDC134,0.1349405199289322,0.1349405199289322
C6orf47,CCDC134,0.13296017050743103,0.13296017050743103
COMMD6,CCDC136,0.18237999081611633,0.18237999081611633
DNAJB6,CCDC136,0.17739203572273254,0.17739203572273254
GNG8,CCDC136,0.10369504243135452,0.10369504243135452
EIF4A3,CCDC137,0.23063068091869354,0.23063068091869354
HNRNPK,CCDC137,0.14829789102077484,0.14829789102077484
CCNT1,CCDC137,0.11667800694704056,0.11667800694704056
ATP2C1,CCDC14,0.2434924840927124,0.2434924840927124
PCNP,CCDC14,0.16882340610027313,0.16882340610027313
PRDX3,CCDC14,0.14541907608509064,-0.14541907608509064
PLIN5,CCDC140,0.1665235310792923,0.1665235310792923
C9orf62,CCDC140,0.12858960032463074,0.12858960032463074
UBE2G2,CCDC140,0.1263459026813507,0.1263459026813507
SH3GL1,CCDC142,0.11163552850484848,0.11163552850484848
AIDA,CCDC142,0.10607652366161346,0.10607652366161346
RGS9,CCDC142,0.10345431417226791,0.10345431417226791
SRP9,CCDC144NL,0.11509377509355545,0.11509377509355545
PLIN5,CCDC144NL,0.11069956421852112,0.11069956421852112
C1orf122,CCDC144NL,0.0933775007724762,-0.0933775007724762
PLEKHA3,CCDC148,0.12260818481445312,0.12260818481445312
OAT,CCDC148,0.1013111025094986,0.1013111025094986
ZFAND6,CCDC148,0.10127783566713333,0.10127783566713333
ABHD3,CCDC15,0.1118878647685051,0.1118878647685051
TMEM126A,CCDC15,0.10257640480995178,0.10257640480995178
ABHD14B,CCDC15,0.09525327384471893,0.09525327384471893
DNAJB6,CCDC151,0.13700954616069794,0.13700954616069794
PIGY,CCDC151,0.13122250139713287,-0.13122250139713287
FAM193B,CCDC151,0.13022665679454803,-0.13022665679454803
ZNF526,CCDC154,0.11482667177915573,-0.11482667177915573
ATG16L2,CCDC154,0.0920553058385849,-0.0920553058385849
PAIP2,CCDC154,0.08781474828720093,-0.08781474828720093
SPG21,CCDC155,0.15493373572826385,0.15493373572826385
RPL18,CCDC155,0.1123792827129364,-0.1123792827129364
FOXJ1,CCDC155,0.10656096786260605,-0.10656096786260605
RNF5P1,CCDC167,0.18373405933380127,0.18373405933380127
TSC22D1,CCDC167,0.14835606515407562,-0.14835606515407562
MXD3,CCDC167,0.13379107415676117,0.13379107415676117
ATP2C1,CCDC170,0.11458306759595871,-0.11458306759595871
SPCS1,CCDC170,0.10273180156946182,0.10273180156946182
RPS27A,CCDC170,0.10007103532552719,-0.10007103532552719
LSM3,CCDC174,0.664764940738678,0.664764940738678
PSMD10,CCDC174,0.16803786158561707,-0.16803786158561707
TOP2B,CCDC174,0.15069527924060822,0.15069527924060822
GABARAPL2,CCDC175,0.11147186160087585,-0.11147186160087585
NOL9,CCDC175,0.1095428541302681,-0.1095428541302681
PLEKHN1,CCDC175,0.09557782113552094,0.09557782113552094
ZNF292,CCDC181,0.09295172989368439,0.09295172989368439
LMO1,CCDC181,0.08455336093902588,0.08455336093902588
FAM193B,CCDC181,0.08035336434841156,0.08035336434841156
SYF2,CCDC185,0.1472201943397522,0.1472201943397522
PTTG1IP,CCDC185,0.09763050079345703,0.09763050079345703
HNRNPK,CCDC185,0.09603187441825867,0.09603187441825867
ZNF264,CCDC186,0.06957346200942993,0.06957346200942993
FBXO41,CCDC186,0.06744646281003952,-0.06744646281003952
FOXJ1,CCDC186,0.0674033910036087,0.0674033910036087
NDUFB11,CCDC22,0.22503679990768433,0.22503679990768433
OTUD5,CCDC22,0.20757991075515747,0.20757991075515747
AKAP8L,CCDC22,0.15922166407108307,0.15922166407108307
IPO13,CCDC24,0.24909277260303497,0.24909277260303497
PCSK4,CCDC24,0.15274962782859802,0.15274962782859802
DDX21,CCDC24,0.11505264788866043,-0.11505264788866043
BIN3,CCDC25,0.46449998021125793,0.46449998021125793
ANKFY1,CCDC25,0.1488133817911148,-0.1488133817911148
NBEAL2,CCDC25,0.12390564382076263,-0.12390564382076263
SF3B5,CCDC28A,0.34470316767692566,0.34470316767692566
PAIP2,CCDC28A,0.16511981189250946,0.16511981189250946
