tf,target,weight,importance,interaction,edge_color,edge_width
DDX21,ZNF23,0.19485007226467133,0.19485007226467133,activation,#00FF00,0.981227001941658
TUBA1C,ZNF23,-0.18236567080020905,0.18236567080020905,repression,#FF0000,0.9183579884605096
EIF3L,ZNF230,0.14949798583984375,0.14949798583984375,activation,#00FF00,0.752842730500456
EEF1B2,ZNF230,0.13780781626701355,0.13780781626701355,activation,#00FF00,0.6939733140880426
ITPR1,ZNF230,0.11284753680229187,0.11284753680229187,activation,#00FF00,0.5682782096308737
SLC25A11,ZNF232,0.25701913237571716,0.25701913237571716,activation,#00FF00,1.2942982764723199
UBE2G1,ZNF232,0.20827612280845642,0.20827612280845642,activation,#00FF00,1.048837976727958
ANKFY1,ZNF232,0.13653682172298431,0.13653682172298431,activation,#00FF00,0.6875728331878971
ZNF136,ZNF234,0.20423899590969086,0.20423899590969086,activation,#00FF00,1.0285077922056092
ZNF264,ZNF234,0.1393059939146042,0.1393059939146042,activation,#00FF00,0.7015178448364046
NOL9,ZNF234,0.12309397011995316,0.12309397011995316,activation,#00FF00,0.6198772515405278
PSMC4,ZNF235,0.15657098591327667,0.15657098591327667,activation,#00FF00,0.7884609808614853
ZNF416,ZNF235,0.133286252617836,0.133286252617836,activation,#00FF00,0.6712036004717993
SYPL1,ZNF235,-0.12043386697769165,0.12043386697769165,repression,#FF0000,0.6064814903750335
SMAD2,ZNF24,0.172549769282341,0.172549769282341,activation,#00FF00,0.8689270208155541
EPG5,ZNF24,0.1070699617266655,0.1070699617266655,activation,#00FF00,0.5391834671755095
CAPRIN1,ZNF24,0.09937503188848495,0.09937503188848495,activation,#00FF00,0.5004332996876922
EIF4A1,ZNF248,-0.1665557622909546,0.1665557622909546,repression,#FF0000,0.8387423693991234
ITGB1,ZNF248,0.1296112984418869,0.1296112984418869,activation,#00FF00,0.6526972472206627
RPS27A,ZNF248,0.11812988668680191,0.11812988668680191,activation,#00FF00,0.5948790945068319
ITGB1,ZNF25,0.23366107046604156,0.23366107046604156,activation,#00FF00,1.1766716274677138
RAB11FIP2,ZNF25,0.19591684639453888,0.19591684639453888,activation,#00FF00,0.9865990686236608
RBMX,ZNF25,-0.13478735089302063,0.13478735089302063,repression,#FF0000,0.6787628389317086
RPL30,ZNF251,0.2851821482181549,0.2851821482181549,activation,#00FF00,1.4361217373493271
PEX2,ZNF251,0.2011430859565735,0.2011430859565735,activation,#00FF00,1.0129173928474178
AKAP8L,ZNF251,0.13331957161426544,0.13331957161426544,activation,#00FF00,0.6713713884463902
RPLP0,ZNF254,-0.23430536687374115,0.23430536687374115,repression,#FF0000,1.1799161786507901
RBBP4,ZNF254,0.18235735595226288,0.18235735595226288,activation,#00FF00,0.9183161165062065
AKAP8L,ZNF254,0.14803795516490936,0.14803795516490936,activation,#00FF00,0.7454903004743447
ZNF134,ZNF256,0.25633272528648376,0.25633272528648376,activation,#00FF00,1.2908416641013214
ZNF416,ZNF256,0.2101365029811859,0.2101365029811859,activation,#00FF00,1.0582064888262213
ZNF550,ZNF256,0.14708809554576874,0.14708809554576874,activation,#00FF00,0.7407069924903025
ZFP14,ZNF260,0.24626612663269043,0.24626612663269043,activation,#00FF00,1.2401482345223247
UQCRFS1,ZNF260,0.22782862186431885,0.22782862186431885,activation,#00FF00,1.1473005526257527
PSMC4,ZNF260,0.19671893119812012,0.19671893119812012,activation,#00FF00,0.9906382114270154
ZNF205,ZNF263,0.2224019467830658,0.2224019467830658,activation,#00FF00,1.1199728741773887
DDX21,ZNF263,-0.20590510964393616,0.20590510964393616,repression,#FF0000,1.036898016367942
MDH1,ZNF263,-0.15436451137065887,0.15436451137065887,repression,#FF0000,0.7773496049448647
ZNF136,ZNF264,0.14734333753585815,0.14734333753585815,activation,#00FF00,0.7419923414244557
ZNF416,ZNF264,0.09481044113636017,0.09481044113636017,activation,#00FF00,0.5
ZFAND6,ZNF264,-0.08625399321317673,0.08625399321317673,repression,#FF0000,0.5
QTRT1,ZNF266,0.21226704120635986,0.21226704120635986,activation,#00FF00,1.0689354642426117
RPS27A,ZNF266,0.20880495011806488,0.20880495011806488,activation,#00FF00,1.0515010480295028
ZNF136,ZNF266,0.16571369767189026,0.16571369767189026,activation,#00FF00,0.8345018960341286
NEURL4,ZNF267,-0.14155635237693787,0.14155635237693787,repression,#FF0000,0.7128502116229583
MTMR12,ZNF267,0.11721783876419067,0.11721783876419067,activation,#00FF00,0.5902861988597862
CNIH1,ZNF267,0.10412612557411194,0.10412612557411194,activation,#00FF00,0.524358881848931
EPG5,ZNF271P,0.25500035285949707,0.25500035285949707,activation,#00FF00,1.2841320961406486
EIF4G2,ZNF271P,0.16576309502124786,0.16576309502124786,activation,#00FF00,0.8347506514615743
CCT7,ZNF271P,0.16394037008285522,0.16394037008285522,activation,#00FF00,0.8255717637871889
ZNF134,ZNF274,0.1409893035888672,0.1409893035888672,activation,#00FF00,0.7099946644024395
ZNF550,ZNF274,0.12446167320013046,0.12446167320013046,activation,#00FF00,0.6267647377873166
UBE2M,ZNF274,0.1233404129743576,0.1233404129743576,activation,#00FF00,0.6211182897416774
MECP2,ZNF275,0.29074668884277344,0.29074668884277344,activation,#00FF00,1.4641436798142002
ZNF264,ZNF275,0.15688246488571167,0.15688246488571167,activation,#00FF00,0.7900295282822689
C1orf122,ZNF275,-0.15104429423809052,0.15104429423809052,repression,#FF0000,0.7606296383319702
C6orf47,ZNF276,0.16911692917346954,0.16911692917346954,activation,#00FF00,0.8516399068359521
CHMP1A,ZNF276,0.13730797171592712,0.13730797171592712,activation,#00FF00,0.6914561943118015
GSG1L,ZNF276,0.13167856633663177,0.13167856633663177,activation,#00FF00,0.6631076055797576
ZNF416,ZNF283,0.11822174489498138,0.11822174489498138,activation,#00FF00,0.5953416745467983
TFB2M,ZNF283,0.10197224467992783,0.10197224467992783,activation,#00FF00,0.5135123572991791
MECP2,ZNF283,-0.10152436047792435,0.10152436047792435,repression,#FF0000,0.51125689971766
SLC5A3,ZNF284,-0.09839153289794922,0.09839153289794922,repression,#FF0000,0.5
CLASRP,ZNF284,-0.08569853007793427,0.08569853007793427,repression,#FF0000,0.5
CUL9,ZNF284,-0.08224278688430786,0.08224278688430786,repression,#FF0000,0.5
TOP3A,ZNF286A,0.16236081719398499,0.16236081719398499,activation,#00FF00,0.817617443177807
NOL9,ZNF286A,0.13522645831108093,0.13522645831108093,activation,#00FF00,0.6809740983392412
GPR161,ZNF286A,0.10946664214134216,0.10946664214134216,activation,#00FF00,0.5512526828066492
COPS3,ZNF287,0.2717883288860321,0.2717883288860321,activation,#00FF00,1.3686730726654601
USP22,ZNF287,0.09564061462879181,0.09564061462879181,activation,#00FF00,0.5
ZNF525,ZNF287,0.0894503965973854,0.0894503965973854,activation,#00FF00,0.5
CTNNB1,ZNF292,0.10794764757156372,0.10794764757156372,activation,#00FF00,0.5436033220938402
CSNK1G2,ZNF292,-0.09844446182250977,0.09844446182250977,repression,#FF0000,0.5
TOP3A,ZNF292,0.09546352922916412,0.09546352922916412,activation,#00FF00,0.5
CLASRP,ZNF296,0.2623325288295746,0.2623325288295746,activation,#00FF00,1.3210555058228128
RPL18,ZNF296,0.13619296252727509,0.13619296252727509,activation,#00FF00,0.6858412252712343
SOX12,ZNF296,0.09519650042057037,0.09519650042057037,activation,#00FF00,0.5
ZKSCAN5,ZNF3,0.23230689764022827,0.23230689764022827,activation,#00FF00,1.1698522769458484
APEX1,ZNF3,0.12666162848472595,0.12666162848472595,activation,#00FF00,0.637843283990662
SYPL1,ZNF3,0.10765153914690018,0.10765153914690018,activation,#00FF00,0.5421121777570416
APP,ZNF30,-0.12350064516067505,0.12350064516067505,repression,#FF0000,0.6219251878144748
PPP6R1,ZNF30,-0.11280133575201035,0.11280133575201035,repression,#FF0000,0.5680455501428509
CAPRIN1,ZNF30,0.10513269156217575,0.10513269156217575,activation,#00FF00,0.5294277520589595
CLINT1,ZNF300,0.16792777180671692,0.16792777180671692,activation,#00FF00,0.84565154201651
VDAC1,ZNF300,-0.14609387516975403,0.14609387516975403,repression,#FF0000,0.7357002923772993
CHMP1B,ZNF300,0.11566373705863953,0.11566373705863953,activation,#00FF00,0.5824600454510309
FIZ1,ZNF300P1,-0.10963902622461319,0.10963902622461319,repression,#FF0000,0.5521207754649917
CNIH1,ZNF300P1,-0.1083960011601448,0.1083960011601448,repression,#FF0000,0.5458611434147153
THAP11,ZNF300P1,-0.09753122180700302,0.09753122180700302,repression,#FF0000,0.5
EIF4A1,ZNF302,-0.1938108503818512,0.1938108503818512,repression,#FF0000,0.9759936830078747
UQCRFS1,ZNF302,0.18150465190410614,0.18150465190410614,activation,#00FF00,0.9140220650491465
PPP6R1,ZNF302,-0.14913029968738556,0.14913029968738556,repression,#FF0000,0.7509911346717312
ZNF416,ZNF304,0.1454773247241974,0.1454773247241974,activation,#00FF00,0.7325954644539224
ZNF134,ZNF304,0.1215435191988945,0.1215435191988945,activation,#00FF00,0.6120694827712065
ZNF324,ZNF304,0.10203022509813309,0.10203022509813309,activation,#00FF00,0.5138043353891313
RNF5P1,ZNF311,0.14435218274593353,0.14435218274593353,activation,#00FF00,0.7269294686590073
EIF4A1,ZNF311,-0.11389238387346268,0.11389238387346268,repression,#FF0000,0.5735398559172545
EMC4,ZNF311,0.10775158554315567,0.10775158554315567,activation,#00FF00,0.5426159919168818
PPA1,ZNF32,0.19559727609157562,0.19559727609157562,activation,#00FF00,0.9849897748387435
PIGY,ZNF32,0.12934768199920654,0.12934768199920654,activation,#00FF00,0.651369726174828
RNF213,ZNF32,-0.12747308611869812,0.12747308611869812,repression,#FF0000,0.6419296265417884
RNF5P1,ZNF322,0.14717571437358856,0.14717571437358856,activation,#00FF00,0.741148223836722
TUBA1C,ZNF322,-0.11545423418283463,0.11545423418283463,repression,#FF0000,0.581405029785217
QTRT1,ZNF322,0.11160940676927567,0.11160940676927567,activation,#00FF00,0.5620432280053077
UBE2M,ZNF324,0.22682854533195496,0.22682854533195496,activation,#00FF00,1.1422643620503101
CCT7,ZNF324,-0.13474273681640625,0.13474273681640625,repression,#FF0000,0.6785381711338889
RPS5,ZNF324,0.12240920960903168,0.12240920960903168,activation,#00FF00,0.6164289310171109
ZNF324,ZNF324B,0.31944966316223145,0.31944966316223145,activation,#00FF00,1.60868626638319
UBE2M,ZNF324B,0.1387391984462738,0.1387391984462738,activation,#00FF00,0.6986635732847446
MECP2,ZNF324B,-0.12592114508152008,0.12592114508152008,repression,#FF0000,0.6341143538380044
KMT2C,ZNF326,0.22059038281440735,0.22059038281440735,activation,#00FF00,1.1108501909721304
UBA3,ZNF326,0.09361337125301361,0.09361337125301361,activation,#00FF00,0.5
TOP3A,ZNF326,0.09060481190681458,0.09060481190681458,activation,#00FF00,0.5
ZNF134,ZNF329,0.19865401089191437,0.19865401089191437,activation,#00FF00,1.0003828957599048
ZNF550,ZNF329,0.15571387112140656,0.15571387112140656,activation,#00FF00,0.7841447177584151
ZNF347,ZNF329,0.1436029076576233,0.1436029076576233,activation,#00FF00,0.7231562652930185
ASB16,ZNF331,-0.19883644580841064,0.19883644580841064,repression,#FF0000,1.0013016024561998
ZNF525,ZNF331,0.14233408868312836,0.14233408868312836,activation,#00FF00,0.7167667401371887
ZNF763,ZNF331,-0.13186544179916382,0.13186544179916382,repression,#FF0000,0.6640486740007521
KIDINS220,ZNF333,0.2049039751291275,0.2049039751291275,activation,#00FF00,1.0318564979990308
PAIP2,ZNF333,0.14530594646930695,0.14530594646930695,activation,#00FF00,0.7317324369513423
CCT7,ZNF333,-0.13632072508335114,0.13632072508335114,repression,#FF0000,0.6864846126120848
SLC35C2,ZNF334,0.18451733887195587,0.18451733887195587,activation,#00FF00,0.9291933696675841
SYF2,ZNF334,0.13503451645374298,0.13503451645374298,activation,#00FF00,0.6800075165410728
TMED2,ZNF334,0.12348417937755585,0.12348417937755585,activation,#00FF00,0.6218422693386596
SLC35C2,ZNF335,0.2066667675971985,0.2066667675971985,activation,#00FF00,1.0407335774293178
GSG1L,ZNF335,-0.12670254707336426,0.12670254707336426,repression,#FF0000,0.6380493420310138
HDAC7,ZNF335,0.12660305202007294,0.12660305202007294,activation,#00FF00,0.6375483043269247
SEC23B,ZNF337,0.2970033288002014,0.2970033288002014,activation,#00FF00,1.4956508996797202
BCCIP,ZNF337,-0.13927209377288818,0.13927209377288818,repression,#FF0000,0.7013471303273733
ANKFY1,ZNF337,0.12222068011760712,0.12222068011760712,activation,#00FF00,0.6154795332288625
RPS27A,ZNF33A,0.18054354190826416,0.18054354190826416,activation,#00FF00,0.9091821023599094
HMGN1,ZNF33A,0.14648182690143585,0.14648182690143585,activation,#00FF00,0.7376539417147199
EEF1B2,ZNF33A,-0.12328194081783295,0.12328194081783295,repression,#FF0000,0.6208238353533525
PEX2,ZNF34,0.32669398188591003,0.32669398188591003,activation,#00FF00,1.645167244089421
RPL30,ZNF34,0.18327520787715912,0.18327520787715912,activation,#00FF00,0.9229382399779852
RPS27A,ZNF34,-0.1589382439851761,0.1589382439851761,repression,#FF0000,0.8003820313066546
ERGIC3,ZNF341,0.1142478659749031,0.1142478659749031,activation,#00FF00,0.5753299945227281
STARD3,ZNF341,0.10755997896194458,0.10755997896194458,activation,#00FF00,0.5416510985039676
ARFGAP1,ZNF341,0.10271240770816803,0.10271240770816803,activation,#00FF00,0.5172396741059272
SEC23B,ZNF343,0.1813075691461563,0.1813075691461563,activation,#00FF00,0.9130295946770811
ZNF322,ZNF343,0.11762092262506485,0.11762092262506485,activation,#00FF00,0.5923160506516777
UBOX5,ZNF343,0.1032882034778595,0.1032882034778595,activation,#00FF00,0.5201392694217432
PPM1A,ZNF345,0.2442428320646286,0.2442428320646286,activation,#00FF00,1.2299593172692307
HSPA8,ZNF345,-0.1780652403831482,0.1780652403831482,repression,#FF0000,0.8967018587185633
ZFP14,ZNF345,0.15533025562763214,0.15533025562763214,activation,#00FF00,0.7822129048702815
MXD3,ZNF346,0.12800726294517517,0.12800726294517517,activation,#00FF00,0.6446196369680551
FBXW11,ZNF346,0.12001768499612808,0.12001768499612808,activation,#00FF00,0.6043856789992129
NRBP1,ZNF346,-0.09859399497509003,0.09859399497509003,repression,#FF0000,0.5
ZNF525,ZNF347,0.3485632836818695,0.3485632836818695,activation,#00FF00,1.7552967872114709
ZNF160,ZNF347,0.3323656916618347,0.3323656916618347,activation,#00FF00,1.6737288695208672
G3BP2,ZNF347,0.12493719160556793,0.12493719160556793,activation,#00FF00,0.6291593558334506
TOP2B,ZNF350,0.12689648568630219,0.12689648568630219,activation,#00FF00,0.6390259791013625
ARPC3,ZNF350,0.12423615902662277,0.12423615902662277,activation,#00FF00,0.6256290923456986
RPS27A,ZNF350,-0.11581509560346603,0.11581509560346603,repression,#FF0000,0.5832222575941017
CLINT1,ZNF354A,0.18448106944561005,0.18448106944561005,activation,#00FF00,0.9290107239027567
FAM193B,ZNF354A,0.12878671288490295,0.12878671288490295,activation,#00FF00,0.648544795006918
CSNK1G2,ZNF354A,0.11080867052078247,0.11080867052078247,activation,#00FF00,0.558010876262642
SH3GL1,ZNF358,0.15002088248729706,0.15002088248729706,activation,#00FF00,0.7554759361428385
NOL9,ZNF358,-0.13723821938037872,0.13723821938037872,repression,#FF0000,0.6911049351395925
NDUFA11,ZNF358,0.13249696791172028,0.13249696791172028,activation,#00FF00,0.6672289164654811
SNORD25,ZNF367,0.1158049926161766,0.1158049926161766,activation,#00FF00,0.5831713809184431
MXD3,ZNF367,0.10324879735708237,0.10324879735708237,activation,#00FF00,0.5199408278748714
HNRNPK,ZNF367,0.09907184541225433,0.09907184541225433,activation,#00FF00,0.5
ATG10,ZNF382,0.14426279067993164,0.14426279067993164,activation,#00FF00,0.7264793076305769
IRF3,ZNF382,-0.10263773053884506,0.10263773053884506,repression,#FF0000,0.5168636144303181
ZNF205,ZNF382,-0.09339018166065216,0.09339018166065216,repression,#FF0000,0.5
NBEAL2,ZNF385A,0.17207032442092896,0.17207032442092896,activation,#00FF00,0.8665126299021103
RPS27A,ZNF385A,-0.16137383878231049,0.16137383878231049,repression,#FF0000,0.8126472121862935
LITAF,ZNF385A,0.1295715719461441,0.1295715719461441,activation,#00FF00,0.6524971923278813
UBE2G1,ZNF385B,0.1454467475414276,0.1454467475414276,activation,#00FF00,0.7324414837187434
EFCAB12,ZNF385B,0.13299109041690826,0.13299109041690826,activation,#00FF00,0.6697172211333846
TPM1,ZNF385B,0.11830044537782669,0.11830044537782669,activation,#00FF00,0.5957379948454573
UBE2G2,ZNF394,0.5550666451454163,0.5550666451454163,activation,#00FF00,2.795207483187585
PLIN5,ZNF394,0.13622678816318512,0.13622678816318512,activation,#00FF00,0.6860115645835424
ATG10,ZNF394,0.12050315737724304,0.12050315737724304,activation,#00FF00,0.6068304233275591
BIN3,ZNF395,0.37396520376205444,0.37396520376205444,activation,#00FF00,1.8832159077647592
TPI1,ZNF395,0.11129067838191986,0.11129067838191986,activation,#00FF00,0.5604381739433619
ZMYM3,ZNF395,0.10426691919565201,0.10426691919565201,activation,#00FF00,0.5250678910966599
SLC35C2,ZNF396,-0.11131228506565094,0.11131228506565094,repression,#FF0000,0.5605469809930743
BRK1,ZNF396,0.10592078417539597,0.10592078417539597,activation,#00FF00,0.5333964329177074
ATG16L2,ZNF396,-0.09349023550748825,0.09349023550748825,repression,#FF0000,0.5
EPG5,ZNF397,0.21343596279621124,0.21343596279621124,activation,#00FF00,1.0748219256320475
DYNLL1,ZNF397,0.20851550996303558,0.20851550996303558,activation,#00FF00,1.0500434837994257
SYPL1,ZNF397,0.15767215192317963,0.15767215192317963,activation,#00FF00,0.7940062383508921
CAPRIN1,ZNF408,0.18604233860969543,0.18604233860969543,activation,#00FF00,0.9368729712362787
AIDA,ZNF408,-0.1070341095328331,0.1070341095328331,repression,#FF0000,0.5390029225123317
ZNF143,ZNF408,0.10018802434206009,0.10018802434206009,activation,#00FF00,0.5045273712913154
GSG1L,ZNF41,0.16790945827960968,0.16790945827960968,activation,#00FF00,0.8455593186619609
RAB4A,ZNF41,-0.09440658986568451,0.09440658986568451,repression,#FF0000,0.5
AIDA,ZNF41,0.0892588272690773,0.0892588272690773,activation,#00FF00,0.5
ZNF136,ZNF414,0.16122032701969147,0.16122032701969147,activation,#00FF00,0.8118741568579237
QTRT1,ZNF414,0.11189310997724533,0.11189310997724533,activation,#00FF00,0.5634719020877026
AFF4,ZNF414,-0.10899411886930466,0.10899411886930466,repression,#FF0000,0.5488731476687857
ZNF347,ZNF415,0.3417324423789978,0.3417324423789978,activation,#00FF00,1.7208980012400101
ZNF813,ZNF415,0.10567005723714828,0.10567005723714828,activation,#00FF00,0.5321338209049769
TAOK2,ZNF415,-0.10322350263595581,0.10322350263595581,repression,#FF0000,0.5198134485873633
ZNF134,ZNF416,0.3528856337070465,0.3528856337070465,activation,#00FF00,1.7770632998293665
ZNF264,ZNF416,0.20725741982460022,0.20725741982460022,activation,#00FF00,1.043707986971729
ZNF550,ZNF416,0.15650931000709534,0.15650931000709534,activation,#00FF00,0.7881503930140652
ZNF587,ZNF417,0.646977424621582,0.646977424621582,activation,#00FF00,3.258052261961992
PPM1B,ZNF417,0.06652451306581497,0.06652451306581497,activation,#00FF00,0.5
RPS27A,ZNF417,-0.06161821633577347,0.06161821633577347,repression,#FF0000,0.5
IGFBP7,ZNF423,0.18131718039512634,0.18131718039512634,activation,#00FF00,0.9130779950543668
KRT9,ZNF423,0.1471569985151291,0.1471569985151291,activation,#00FF00,0.7410539744198679
SPATS2L,ZNF423,0.1317633092403412,0.1317633092403412,activation,#00FF00,0.6635343543326637
NDUFB2,ZNF425,0.2439870834350586,0.2439870834350586,activation,#00FF00,1.22867141699736
DNAJB6,ZNF425,0.20658324658870697,0.20658324658870697,activation,#00FF00,1.040312981902671
ACTR10,ZNF425,0.13597971200942993,0.13597971200942993,activation,#00FF00,0.6847673372102461
HNRNPK,ZNF429,0.23575103282928467,0.23575103282928467,activation,#00FF00,1.187196270748679
UBE2G1,ZNF429,0.10960758477449417,0.10960758477449417,activation,#00FF00,0.5519624424478242
ZFAND6,ZNF429,0.09399805963039398,0.09399805963039398,activation,#00FF00,0.5
UBE2G2,ZNF430,0.29794663190841675,0.29794663190841675,activation,#00FF00,1.5004011903521255
PLIN5,ZNF430,0.1748388558626175,0.1748388558626175,activation,#00FF00,0.8804544148587988
RPS27A,ZNF430,0.1451341062784195,0.1451341062784195,activation,#00FF00,0.7308670832290787
ZNF763,ZNF433,0.49323606491088867,0.49323606491088867,activation,#00FF00,2.483840727370175
ZNF136,ZNF433,0.23527342081069946,0.23527342081069946,activation,#00FF00,1.1847911096746246
QTRT1,ZNF433,0.11654163151979446,0.11654163151979446,activation,#00FF00,0.5868809509201864
MFN2,ZNF436,0.1705314964056015,0.1705314964056015,activation,#00FF00,0.8587633918215999
TOP2B,ZNF436,0.1405489146709442,0.1405489146709442,activation,#00FF00,0.7077769516112687
GABARAPL2,ZNF436,-0.11552403122186661,0.11552403122186661,repression,#FF0000,0.58175651407546
RNF5P1,ZNF440,0.11852925270795822,0.11852925270795822,activation,#00FF00,0.5968902239822383
ZNF784,ZNF440,0.09285960346460342,0.09285960346460342,activation,#00FF00,0.5
C9orf62,ZNF440,0.08915501087903976,0.08915501087903976,activation,#00FF00,0.5
NDUFB2,ZNF441,0.12644179165363312,0.12644179165363312,activation,#00FF00,0.6367362285393476
HNRNPM,ZNF441,-0.12066321820020676,0.12066321820020676,repression,#FF0000,0.6076364584478934
ZNF763,ZNF441,0.10681528598070145,0.10681528598070145,activation,#00FF00,0.5379009697364522
DUSP11,ZNF443,-0.12962618470191956,0.12962618470191956,repression,#FF0000,0.6527722115259472
EEF1G,ZNF443,-0.1279531717300415,0.1279531717300415,repression,#FF0000,0.6443472441470511
SPCS1,ZNF443,-0.1251324862241745,0.1251324862241745,repression,#FF0000,0.6301428214841607
ZNF787,ZNF444,0.3585635721683502,0.3585635721683502,activation,#00FF00,1.8056562917068677
SPCS1,ZNF444,0.17722880840301514,0.17722880840301514,activation,#00FF00,0.8924897502258384
ZNF205,ZNF444,0.1332148015499115,0.1332148015499115,activation,#00FF00,0.6708437868143025
ZNF136,ZNF445,0.12802153825759888,0.12802153825759888,activation,#00FF00,0.6446915246602098
BMP3,ZNF445,-0.08596725761890411,0.08596725761890411,repression,#FF0000,0.5
ATG16L2,ZNF445,-0.08252288401126862,0.08252288401126862,repression,#FF0000,0.5
CHMP2A,ZNF446,0.23252160847187042,0.23252160847187042,activation,#00FF00,1.17093351886261
ZNF324,ZNF446,0.2277572900056839,0.2277572900056839,activation,#00FF00,1.1469413392830128
UBE2M,ZNF446,0.1681983321905136,0.1681983321905136,activation,#00FF00,0.8470140313969421
UBE2D3,ZNF449,-0.11376859247684479,0.11376859247684479,repression,#FF0000,0.5729164665617477
CSNK1G2,ZNF449,0.11344637721776962,0.11344637721776962,activation,#00FF00,0.5712938532931586
HMGN1,ZNF449,0.10636855661869049,0.10636855661869049,activation,#00FF00,0.5356513277041418
UQCRFS1,ZNF45,0.16196952760219574,0.16196952760219574,activation,#00FF00,0.8156469850271895
ZNF416,ZNF45,0.13996608555316925,0.13996608555316925,activation,#00FF00,0.7048419377247879
CCT7,ZNF45,-0.11336025595664978,0.11336025595664978,repression,#FF0000,0.5708601634008743
DHX15,ZNF451,0.11816075444221497,0.11816075444221497,activation,#00FF00,0.5950345385092312
ARF4,ZNF451,-0.101979099214077,0.101979099214077,repression,#FF0000,0.5135468753977086
MAD2L1BP,ZNF451,0.10046280175447464,0.10046280175447464,activation,#00FF00,0.5059110968062774
CNIH1,ZNF454,-0.11498261988162994,0.11498261988162994,repression,#FF0000,0.5790300720473759
SYMPK,ZNF454,0.10689465701580048,0.10689465701580048,activation,#00FF00,0.5383006668056195
BMP3,ZNF454,0.0940437838435173,0.0940437838435173,activation,#00FF00,0.5
CNIH1,ZNF460,0.1523960828781128,0.1523960828781128,activation,#00FF00,0.7674369825586952
RPLP0,ZNF460,-0.12729808688163757,0.12729808688163757,repression,#FF0000,0.6410483644784635
SCO1,ZNF460,0.11711220443248749,0.11711220443248749,activation,#00FF00,0.5897542449457099
HNRNPD,ZNF461,-0.11517896503210068,0.11517896503210068,repression,#FF0000,0.5800188279718822
SYMPK,ZNF461,-0.08783689141273499,0.08783689141273499,repression,#FF0000,0.5
CAPRIN1,ZNF461,-0.08525523543357849,0.08525523543357849,repression,#FF0000,0.5
NDUFB2,ZNF467,0.20832425355911255,0.20832425355911255,activation,#00FF00,1.0490803538111102
SYMPK,ZNF467,-0.13308468461036682,0.13308468461036682,repression,#FF0000,0.6701885432570005
STRN3,ZNF467,0.11871828138828278,0.11871828138828278,activation,#00FF00,0.5978421355885317
ZNF160,ZNF468,0.18503107130527496,0.18503107130527496,activation,#00FF00,0.9317804261130196
ZNF525,ZNF468,0.1830529123544693,0.1830529123544693,activation,#00FF00,0.9218188030348072
CCDC57,ZNF468,0.11342388391494751,0.11342388391494751,activation,#00FF00,0.5711805814024409
ZNF347,ZNF470,0.1595628261566162,0.1595628261566162,activation,#00FF00,0.8035273054367865
ZNF416,ZNF470,0.11973220109939575,0.11973220109939575,activation,#00FF00,0.6029480377151348
ZNF587,ZNF470,-0.11856032907962799,0.11856032907962799,repression,#FF0000,0.5970467185354624
ZNF134,ZNF471,0.18177735805511475,0.18177735805511475,activation,#00FF00,0.9153953600952052
ZNF347,ZNF471,0.17753911018371582,0.17753911018371582,activation,#00FF00,0.8940523695383963
SEC23B,ZNF471,-0.13164009153842926,0.13164009153842926,repression,#FF0000,0.662913853991925
ZNF205,ZNF48,0.09908191859722137,0.09908191859722137,activation,#00FF00,0.5
LSM11,ZNF48,-0.09298162907361984,0.09298162907361984,repression,#FF0000,0.5
CLINT1,ZNF48,-0.08745778352022171,0.08745778352022171,repression,#FF0000,0.5
FIZ1,ZNF480,0.10874137282371521,0.10874137282371521,activation,#00FF00,0.5476003678248579
DNAJB6,ZNF480,-0.08610421419143677,0.08610421419143677,repression,#FF0000,0.5
CETN3,ZNF480,0.08391854912042618,0.08391854912042618,activation,#00FF00,0.5
UBE2G2,ZNF483,0.5249739289283752,0.5249739289283752,activation,#00FF00,2.6436664271810995
PLIN5,ZNF483,0.17918522655963898,0.17918522655963898,activation,#00FF00,0.9023418909002368
AFF4,ZNF483,0.08108124881982803,0.08108124881982803,activation,#00FF00,0.5
PPA1,ZNF485,0.2684939503669739,0.2684939503669739,activation,#00FF00,1.3520832242761525
GABARAPL2,ZNF485,-0.12347522377967834,0.12347522377967834,repression,#FF0000,0.6217971706925375
TFB2M,ZNF485,0.12136150896549225,0.12136150896549225,activation,#00FF00,0.6111529146962336
UBE2G2,ZNF486,0.2739700675010681,0.2739700675010681,activation,#00FF00,1.379659883269996
PLIN5,ZNF486,0.18803009390830994,0.18803009390830994,activation,#00FF00,0.9468829196524321
MTMR12,ZNF486,0.12376399338245392,0.12376399338245392,activation,#00FF00,0.6232513581521063
UBE2G2,ZNF491,-0.20979854464530945,0.20979854464530945,repression,#FF0000,1.0565045964900315
PCNP,ZNF491,0.164792999625206,0.164792999625206,activation,#00FF00,0.8298654400475257
NRBP1,ZNF491,0.08585904538631439,0.08585904538631439,activation,#00FF00,0.5
NOL9,ZNF496,-0.13259977102279663,0.13259977102279663,repression,#FF0000,0.6677466129040778
EXOSC1,ZNF496,0.11691834032535553,0.11691834032535553,activation,#00FF00,0.5887779830720843
EEF1B2,ZNF496,-0.09651383757591248,0.09651383757591248,repression,#FF0000,0.5
ZNF324,ZNF497,0.1587873250246048,0.1587873250246048,activation,#00FF00,0.7996220328242504
PTTG1IP,ZNF497,0.1277913600206375,0.1277913600206375,activation,#00FF00,0.6435323919037229
SLC25A5,ZNF497,-0.12258873134851456,0.12258873134851456,repression,#FF0000,0.6173329675215309
