gene,r_spearman
CCBE1,0.003468863212128654
VSTM2L,-0.15503723907209013
ITGAV,-0.013355978946784733
MREG,-0.016247828445101288
PPP1R1B,-0.10126039048835851
HSF5,0.016303327440320283
MSX2P1,0.056494589081154484
NELFA,0.03476006171642876
WDR7,-0.003785571136985098
FAM171A1,-0.2647806474383016
ING2,-0.0329641078730755
DECR1,-0.023760075678206614
HIVEP3,0.028162982908512522
NCAPH,0.04295087845164606
SENP5,-0.01750044809445096
ENGASE,-0.06845083312282531
PTPDC1,0.04093836066685045
EFHC1,0.022505063274393475
XRCC5,0.004374702503702418
LAMC2,-0.2121961485450532
FLVCR1,-0.03439454190337217
DUSP15,-0.019914612243343306
TBC1D16,0.007534473910159492
AEN,-0.013531207811822387
STEAP2,-0.29958575323692
USP9X,-0.05892417565023298
FLRT3,-0.04865891456154025
SMAD4,-0.07977254963624318
ALG13,-0.06726693983320566
MOCOS,-0.06027178846757457
MOS,0.015685069418553098
ST8SIA6,-0.14180130970094093
C12orf66,-0.018723622125289018
RBM39,0.10542304475602123
SLC2A4,-0.04432652101766262
TXNRD3,-0.04382517668644124
INPP5E,-0.016048989900684887
SNPH,-0.1327668267708328
FZD8,-0.17173553049461443
SNAPIN,-0.06438153702456469
ARHGEF7,0.0702667159646869
NDFIP1,0.037064022901154146
ARID3A,0.0799273067110213
LANCL1,-0.02148291959062935
LOC400940,0.03556719084945274
SYT2,-0.008319090619804846
LNPEP,0.023056629763521557
KRT9,-0.014634315915372405
ZNF528,0.04524842422355995
BRICD5,0.10780947639770326
HES6,-0.08969322725140376
RAD51C,0.03925447609937669
GTF3C3,-0.12283497329881903
GALNT6,0.008003425090313687
DVL3,0.014638741757628882
HSP90AA1,-0.039168267451364744
EPHA7,-0.006633531198355959
CEP55,-0.011591233305080852
KIF24,0.03797291350309789
SOX11,-0.37353339950573566
TPP2,0.07182240348555996
CDC34,-0.007944942043273189
CHST12,-0.04065109377109689
NPY5R,-0.4003545910362921
GCHFR,-0.045888924601120415
SNAP47,-0.045041090311994034
KLF12,0.0775814466231375
USP45,0.012577335689605415
C12orf42,0.041024465406108546
PRPF8,0.008896711174915311
PAOX,-0.005390794462828732
PDCD1,-0.31048218407777906
PID1,0.006794651654365039
FOXL2,-0.008097593781613881
RPGRIP1L,0.008570833849792181
RPL29,-0.016956269076358572
SND1,0.014879604842239403
KBTBD13,-0.05687309753927547
RPA1,0.0239807170461054
CCDC36,-0.019814712584772663
TMEM60,-0.042391656783289565
TRIM23,0.009250829581958681
ZNF283,-0.026981775827426065
C5orf63,-0.0898097107676161
OBSCN,-0.03608197288847945
ADSL,0.022723653476793046
PPFIA4,-0.08452232895468349
GRAMD1A,0.07594244712640691
MFAP3,-0.07051953172013402
SMIM10,-0.021718982897019113
MYLIP,-0.0720619430203952
SLITRK2,0.00620959753821643
PTPRA,0.11344448663113042
CDYL,-0.023278040700332164
ASXL2,0.12567931489156475
ZNF516,-0.15058559868850316
NSUN6,-0.04905716008815085
EAF1,0.013422778055866042
HES4,-0.003875050084487853
HSPD1,-0.05223767205694711
ING3,-0.04314873794437454
CD47,0.016004978964856836
CCDC181,0.056558461577454144
WHAMMP3,0.022360856336633414
PTPN7,-0.47957896181770987
RPL7L1,0.041547882914873956
OAT,-0.13611457754313325
MECR,0.05765120889802027
DPP9,0.13388144284098022
DGKQ,0.1573998646701105
BAG6,0.09232329285528118
CELF6,0.011090257991569498
NFKBIA,0.05394733323310251
WNT5A,-0.18569026353135934
SAR1B,-0.018627881505659562
MEA1,-0.05516092070762114
ALKBH5,0.03501182750779422
APOBEC3D,-0.0004763999191095609
CES2,0.01895991293327706
CPSF7,0.053546495650883395
PROSER2,-0.20417214656827876
FOXK1,0.04843166952692437
IGBP1,0.034474789829218276
B4GALT4,-0.013885417748536327
DGKA,-0.04942996679868565
GGA2,0.11319468443415875
MTG2,0.06086067043965752
INO80C,0.031765144563196034
CDC20B,-0.03849225116643835
SULF2,-0.14492360551766348
FSTL1,-0.23302746998861237
GOLGA2,0.016799527847949837
PRKACB,-0.13941476984958215
PRC1,0.03415495197447787
NFATC4,-0.02444873437907948
UPK3A,-0.039069569564659366
KDELR3,-0.13880166894595272
ZPR1,0.06326015873774314
UBE4B,-0.005670935333165805
MUC20,-0.23045206095121154
AAMP,0.001753411097193019
SLC31A1,-0.02729091462870085
PRKD2,0.013386628565118549
KCTD19,-0.04889179361940219
LMLN,0.06135954018412741
VAMP2,0.09827561715439233
PQBP1,-0.13542477179813814
EHD3,0.013547949712555641
REC8,-0.22712628447304264
ERLIN1,-0.039478902173534405
GPC5,-0.0025234472609294424
PRMT1,-0.038987674436259646
YAP1,-0.051862179262640036
SEC23B,-0.02623277042375081
DDRGK1,0.09461107512178114
MYL12B,-0.05419127768300202
NRSN2,0.03690878224583482
OAZ1,0.05009146953127041
EGFR,-0.23941047227314768
PPP1CC,-0.013842617370486225
WDR81,0.024199201592868626
FGFR2,-0.08657714744386338
MORF4L1,-0.002390637558300658
NDUFA10,-0.05375611570664486
SOCS3,-0.05563773691981264
CCDC107,0.00012154451041368151
INPP5K,-0.05307256602018372
PGM2L1,-0.021297000482713272
TRIM62,-0.04353465527843261
KIF2B,-0.012169904808310674
BIN3,0.05277091174700629
KCNK5,-0.052106039433777666
MON1A,-0.03495175966607032
ZSWIM6,-0.017010302879237472
RASAL1,-0.3296896583663536
PCK2,0.022114563406166406
CBX2,-0.08135936059615272
AGO3,-0.01625508336686008
RANBP10,0.04068768078362036
NUDT14,0.02664822818324422
HACD3,0.023464064468367112
ZNF276,-0.0019013731708813486
GPR68,-0.09269294310682084
RNF144A,-0.08227916351357908
MCM10,-0.03529577322153997
APBB2,-0.18566978709149976
STK11IP,0.07868003603914622
OR3A3,-0.018009504537780722
LY75,-0.25416589893885033
PCBD1,-0.017366981797778028
MZT2A,0.00991422052720504
C17orf100,-0.003454005236497089
SLC26A8,-0.05172244610238761
IGSF9B,-0.17718739988349685
AP5S1,-0.00695863359255933
FBXL4,0.00015819531627270114
ATXN2L,0.14808985402617408
STK33,0.02329395236946662
BIRC7,-0.07674572111954465
SERTAD3,-0.07003814169197853
DYNLL1,-0.04878439467747864
CSNK1G1,0.031344986291974505
LINC00339,-0.03593663585787228
MFSD12,0.07462542482609646
GAD1,-0.11261564356035764
CCDC38,-0.012515387442658373
MTR,0.08631605192082445
PPDPF,0.028275019938369512
ZNF230,0.011091588579110228
LRRC8E,-0.11944083214086641
TNFRSF11A,-0.01960115709168492
FRMPD1,-0.0030211746210954257
DRG2,-0.07195374377127708
NKX2-6,-0.014137032461562993
MCAT,0.0173349589227033
LBX1,-0.0196274112438942
ZNF324B,0.0037382130614817444
ZMYM2,0.02268433038425112
TTC31,0.033995713667200604
AGO1,0.030590702478578435
TRAF2,0.06911077423875277
GOSR1,-0.11790999223974359
ISCA2,0.005332539177492571
POLR3D,-0.08303468892246983
EIF5,0.04997895998492164
AP5B1,0.03839383018098546
PKN3,-0.10123017355375565
CHCHD7,0.004798229530398014
CYP39A1,-0.11128232403716369
GRIA1,-0.02574581783842152
RNF8,-0.07844742426189492
SLC15A4,-0.09204544070584104
COCH,-0.35347388562548154
PRDM9,-0.015489086697147526
HAND1,-0.05081303408971778
LYRM4,-0.010416363456440423
BBS12,-0.01104949902650642
JOSD1,0.016663627845861784
ECHDC3,-0.17148710985613855
RCAN1,-0.06260104494635488
CAMK1D,-0.01945035566414711
FSTL3,-0.06933576612321914
CSAD,0.07775497149297225
RAB28,-0.06827079202087115
MX1,-0.12703949026505615
CCNK,0.07792100842700267
GGT7,0.026072781161450558
PRPS2,-0.07865816491250141
SH3BGRL2,-0.08329489859946823
INO80E,0.1088515923914973
SFSWAP,0.1391288485806747
STRN,0.03941024563692251
TEX29,0.042613054713307674
RASD2,-0.10833768064272488
SLMAP,0.05692275800712739
C20orf24,-0.03950266210260221
THOC1,0.014237307402876523
KHSRP,0.030969639258396055
ANO9,-0.16456811645926128
DYNC1LI2,0.10416817577888338
HNRNPR,0.04306145827836591
C12orf56,-0.05672531273095216
MRPL28,0.04015823024470728
ZNF611,-0.0005505273775056628
ZNF296,0.06657169091514992
BTBD6,-0.17560897232706085
RAB36,-0.23292042280730846
SOWAHA,-0.035666943809153986
GAS6,-0.06619486382874189
ARHGEF2,0.05130947554951883
RPL18,-0.035081639134253
MMGT1,-0.13385836716912633
MRPL49,0.027140163161032807
ARRDC3,-0.11742992047841042
OR7E91P,-0.06535087027312972
NXPH2,0.03200087753408038
B3GNTL1,-0.03812410440804358
L3MBTL3,-0.15211389029901912
NDUFB11,-0.0531626221396836
KLC2,0.014919668374158262
PCDHGC3,-0.06430883506660819
ASF1B,0.05204353848440894
SHISA6,-0.021860367984486345
PPCDC,0.05829298737748308
MAPK6,0.06712638967638482
SORCS3,0.026810027277920933
ZNF785,0.047510427135917584
PLK3,-0.02368953030904385
SPATA41,-0.061955141164883876
C16orf74,-0.043661298662840485
CCDC74B,-0.14882550380383167
VPS18,0.11891753749903838
VPS4B,-0.027417722036213416
SNRNP40,-0.04534597183462532
SRGAP3,-0.022001385309003658
FBXO48,0.09648678591318897
ACVR1,-0.06220379014722205
LIG4,0.008665826194871119
CYTH2,0.016319520480983087
ZNF835,-0.15007981641010906
EPC1,0.002751763667211947
C3orf52,-0.19952388414212482
POLE2,0.009899143044268836
ZNF155,-0.04739008388949766
STAG3,0.07595514521157944
TMEM160,0.0801260341235181
TOR1A,-0.008532331653112357
TBPL2,-0.0057861941445162355
PNP,-0.022574370671127834
CYCS,-0.04863928325794836
EOMES,-0.023848932432718534
ARHGAP6,0.06985344358516635
KCNT2,-0.038953673421238975
KIF4A,-0.09927734063415916
C5orf47,0.051581740231092535
RAD51AP2,-0.08561871883897884
ZC3H10,-0.0008800659114149609
MSANTD2,0.05021638549003329
MAP3K9,0.050797347337697675
NT5C1A,0.03201947295491816
DLX1,-0.11039130285740656
RFX2,0.003486094388744778
ROMO1,-0.017907103915007598
CXCL3,-0.01947111574139492
ACOT9,-0.20866154334630835
DEGS1,-0.07150279398446956
ZC3H12A,0.044055535974247204
RPL13,-0.02146761591837799
KATNAL1,0.039344374153143416
LTB4R,0.05475161505903495
RIN1,-0.13491631851717173
TMSB15A,-0.1412154573306959
KIAA2012,0.0346615346985792
MAGEF1,-0.05265797928090885
MANSC1,-0.008934690105770832
ITIH4,0.018278301998348904
SLC22A4,0.006446572495076377
PNPLA5,0.007771695070660059
GAB4,-0.0005028215236925031
ZNF416,-0.0095491971355669
SLC10A7,0.005455871774825958
DGCR8,0.09725863176185463
CHEK1,-0.09742383719337001
ATP6V1H,0.06452168402337435
IPMK,-0.037375291248690795
MEIS3,0.17988372145474768
BRMS1,0.0002597928299581114
ZNF302,-0.026117938624057275
HIATL2,0.06646292595482128
IPO8,-0.011103261423541734
CEBPG,0.007800003151312215
NINJ2,-0.24805417112544365
UQCRC2,-0.07549993408471511
TRAPPC4,-0.06176274726154237
CCDC167,-0.15208541722924063
MT1A,0.13740458907652187
SLC25A17,0.028859552189050293
SLC41A1,-0.01118123152289033
KCNN2,-0.11433837908537349
TMEM217,-0.02693115397931915
ABCB6,-0.1205492627111647
CCDC74A,-0.19250559908309342
GSK3B,0.020780662298963106
RNFT2,-0.04594476545466217
PYY,0.24838300120835347
KIAA0355,0.13623380874999846
CRYZL1,0.0732761391246166
SMIM14,0.08430137600721244
PLAG1,-0.0010979527192859742
PCDHB13,-0.23346190213334927
IMP3,0.0354916446945696
CHCHD10,-0.044215941451182246
CHFR,0.018379090697174444
ANKLE2,-0.01610137450483514
CHRD,-0.3728281593957733
ACAP3,0.06410260422799759
LEO1,-0.006610232492674236
HSPA12A,0.026002354190214218
FCGRT,-0.24765410910314054
ARID4B,0.07999724415225914
RP9,0.022215193252033184
LHCGR,-0.03173712055652854
CGNL1,-0.10932567729784258
DNASE2,0.0343050281085385
CACNA1C,-0.02242391570845155
AP3M2,0.1504364182842499
ARID1B,0.030746964072357223
NPTN,-0.031521906107614676
PER1,-0.04430002601668895
ZNF429,-0.003912144248941495
SLC46A1,-0.027651179164096224
C1R,-0.004487852465415799
WDR1,-0.004761814374027049
FOXR1,-0.0172986161562795
PIGF,-0.07952512469668266
PFDN2,0.018526353947270195
PFKFB2,-0.16329111790401646
FOXI2,-0.0941303488612846
ZSCAN31,0.16277392474863844
FADS1,-0.2437139604138945
SLC26A5,-0.20761705685925558
KLK12,-0.10496753122880192
SART1,0.0433049236047295
ACTG1,-0.025098962039447573
PEF1,0.046587378193298556
STARD7,0.01111973652571848
ANXA7,0.01735996059755065
DUS2,0.044358335012671446
TNFAIP1,0.09679933440913166
WDR86,-0.1611465608209063
EIF2AK4,0.085625947372586
BRAP,-0.029817052204175114
RRM1,0.0769191366061391
ARID2,-0.0328975768819312
DYRK3,-0.02994212959531811
GCLM,-0.048153063336557014
FAM50A,-0.06347023268001374
SURF6,0.03841934040640034
SKI,0.03937352209637949
MLLT4,-0.010012975425002268
IRF2BP1,0.06748851669374985
ZNF324,0.08441269174514761
NLRP14,0.03328698206725753
SOCS1,-0.05738529227665152
MT2A,0.02726220794092603
BTBD10,-0.029105079743495483
ZDHHC13,-0.022550802674273555
CRIPT,-0.07784680470184938
ZNF550,-0.022379479925515335
SOCS4,0.07174827373243704
SERBP1,0.03088733630439769
SPTSSA,-0.008210716954282011
COL2A1,-0.25613920948614566
HSF4,0.11719910529008726
HYAL3,0.0145952542523336
DHX36,0.00024472066334190807
OCEL1,-0.061548101859032416
RWDD1,-0.0825367384003739
KLC3,-0.09793008445856564
C3orf18,-0.31132838301971233
CACNB4,0.04022803857106711
RALA,0.019994948570065767
MAP2K4,0.0088191251438182
STK39,-0.07639220410376156
LMNTD2,0.05417276743502952
WDR20,-0.01721001265199187
GPR139,-0.07316188883468015
ZC3H15,0.005754898378517483
TMEM87A,-0.0023375116199534874
TSSK6,-0.03160293641762016
INPP4B,-0.07095846188750597
MAN1A1,-0.059181347391727826
ADAMTS10,-0.0011323555655810068
CARD11,-0.0883488363318329
POLR3F,0.019832129581980933
SLC7A6,0.010179646812314848
RNF4,0.029631694580305432
RRS1,0.020409720667954122
TRAPPC2B,-0.039052193155304823
TRMU,0.0022184791181722933
AQP3,-0.09923436498679516
VMA21,-0.09862059405949597
ITPR2,0.021103789095687605
EGR4,-0.004443031035405286
TLCD2,-0.016013372945179363
DGCR2,0.0036164926017026987
GATAD1,0.05189058973823558
BAZ2B,0.05992437587515546
MRPL44,-0.06703229693105679
NODAL,0.04035222621662021
TCIRG1,-0.05320077736428023
CYP4V2,-0.029338997152225595
MTHFD2,-0.050996229037191865
SYCE1,-0.19800120927194864
TMEM19,0.03225308228757732
SPRY4,0.013984165358909856
ZCCHC24,-0.006421539371684376
CORO1B,-0.003930955147027515
NDUFA13,-0.04079333227846434
ARL8A,-0.01779855873457111
CSNK1G3,0.02065678580479121
PDZD11,-0.015003145393453283
DESI2,0.009379278434374501
SLC35F3,-0.1530574367280351
EIF3J,-0.10575360778331518
LINC01104,-0.004394181071733873
ZDHHC4,0.014001555797932292
GOT1,0.029132888602753128
METTL2A,0.04169096771836459
RRAGB,-0.07662374441239252
PEX2,-0.04835490125063388
BLCAP,0.054341438390527505
SIRT6,0.020091406245344504
CCDC12,0.033000574397920826
LINC01278,-0.05362916523790882
INIP,0.10208696560472225
SPOP,0.05160353267633798
PPM1F,-0.03511599292788956
EIF3K,-0.037687987679739264
PATZ1,0.023263823003565404
IRS4,-0.024538536264216072
PDCD2,0.00446976278713381
CES1P1,-0.007734859937815554
CEP70,0.021607169169449342
KCNS1,-0.20760962716795275
PEPD,-0.134177708266565
PRKAR1B,0.04210874518715172
LINGO1,-0.03128245595270298
PCM1,0.06763285726577245
LRRC36,-0.058877628773408665
ZBTB7C,-0.5387638078992549
UBL7,-0.032384014793614184
ZNF782,0.058901336795153025
SF3A3,-0.05582077751919025
C18orf54,-0.13015786434253232
CCDC62,-0.03126703156325312
TMEM88,-0.10909769732462297
BPTF,0.004285587981816765
CHKB,0.09577812563371653
PLEKHA8,-4.319130116478085e-05
KCNK4,0.06969457184597688
CNOT6,0.01565028226820482
MCM3AP,0.05724059002932666
PSMB7,-0.018302385902449526
KIF5C,0.023935900446824712
KANSL1,0.09798623691596825
SMOX,-0.01571971944222028
IGF2BP1,0.049680832367132985
SF1,0.03981387974345895
CARD8,0.025381769540046437
KCNG2,0.0016721857138466197
AP1S1,-0.08266381953571525
EFNA2,-0.0014653719338556857
JADE2,0.05609134492796266
DLEC1,-0.2644191827859932
ZBED5,0.0635307552193862
EFCAB14,0.06096308411159045
ZNF254,-0.015468675367617339
COG1,0.06253968475653102
LINC00485,-0.019540797072231084
TLCD1,0.03282134989268242
RIBC1,-0.03957755514438579
HDHD2,0.014353878598636122
SHOX,-0.0010940736464029465
RPP25,-0.13792598460075967
TEX22,0.0170232204963159
VOPP1,-0.011864648927944636
EPG5,0.10363586689280462
MPP2,0.004595200915820226
SETD7,0.002200189975681715
SAP30,-0.013218226108984599
ROGDI,0.06444544054401032
RYK,-0.05607894703662203
KLHL36,-0.0313310679054729
HADH,-0.0013745913593728022
MOB4,-0.13389141723168063
SRPK3,-0.14099074195585584
PAPSS2,-0.056625307324599555
RXFP3,0.027130197436014584
LRRC20,-0.010184278122601184
SYDE2,0.013621589605147482
PROCA1,0.02644413409919089
MOCS2,-0.055132763650147576
TMED1,0.01887848436056517
MRVI1,0.0005027086108800445
SEC22A,-0.0030225945489157167
MCCC2,0.010167713517174926
UPB1,0.06208289098466736
ATP6V0B,-0.011732271606086518
MKKS,-0.011490319293509056
SLC30A9,-0.023496338100632976
PHF19,-0.052039320281749034
IP6K1,0.08129229607649262
ADAMTS17,0.003503477211086416
CLN3,0.040033690167624085
LRCH4,0.02785691845427675
PRKD1,-0.15477065416957225
FLT3LG,-0.08763250715615074
COX17,-0.036656980038269525
POLE4,-0.010262673155966929
HIRA,0.010531957201302494
AHNAK,-0.26966326608318775
CBLN4,-0.03519610836076984
ENSA,-0.09730074880128572
HADHA,-0.04946901151484887
GRHPR,0.09073839070608064
NOG,0.02432581833132351
MICB,-0.13648350206273652
GPR108,0.0456799647786469
TERF2IP,0.03859177697701641
ABHD12,0.020551701755386582
PFN4,0.024944722878103096
FCER1G,-0.1611335469718631
SCRT1,-0.001859244299736589
TPPP3,-0.19040713304975518
IK,0.0008549257952874181
SLC30A8,-0.04304896320846937
WDR45,-0.03489167299228403
TNFRSF12A,-0.17224396974954145
MRPS15,-0.005502098675978429
DPPA5,-0.05929685645957615
YIPF6,-0.12532212751736502
PDE3A,-0.07799520450149515
YIF1B,0.016764804111591574
RB1CC1,0.04440639305901705
PACRG,-0.08124962211626982
PLSCR1,-0.0559521664011351
OPRD1,0.007065667911467569
CTNNA1,-0.03710524569494128
DUSP1,-0.023770770048822866
LDLRAD4,-0.06345223673754204
HAPLN3,-0.18013086020795865
UCP2,0.014703093464278961
MMP28,-0.0632947033223006
OSTF1,-0.05091738580619339
TMEM258,-0.02669256202821963
EGFL7,-0.06872507341263265
KIF3B,0.05210792923319408
CLASRP,-0.008575055591944434
ADRA2A,-0.02244533917532747
MXRA8,-0.18163873182995327
AHNAK2,-0.11820068538563958
PHLDB3,-0.02680625621532713
ARL3,0.027652028802331745
LHX5,0.04876035460699588
CD46,0.01497497089930133
CYTH3,-0.09075448374507468
INVS,0.028395923785964217
AMBRA1,-0.017519500790135048
ADRA2C,-0.03970496036520146
DLG4,0.08195494676998843
SDHAF1,-0.03265577957091029
AGK,-0.024284436499131482
SLC27A3,-0.2354134517444857
NFKB2,0.04960914205606074
TBC1D22A,0.03938711520401351
SFXN2,-0.002937287915941128
REPS1,-0.055269933944828015
SEC22C,-0.014804919507115816
ZNF571,-0.045316311282193926
CLHC1,0.01710225111681262
FGF18,0.021884250101845092
NPR1,-0.054476636653017455
STXBP3,-0.03400865697463335
LRRC15,-0.14862739980117526
RFX4,0.015792142210469973
ELMSAN1,0.035592447440486445
CARHSP1,-0.026046852346989006
YBX2,-0.17606364235930877
REEP5,0.04138232243249817
ZC3H18,0.09099882912527496
RADIL,-0.12191982601888185
ATG2B,-0.03609206373210962
UXS1,-0.015936606522429238
TSR2,-0.017499140901558068
STARD9,-0.019059574862780742
HTR1E,0.007731928873546583
FAM200B,-0.00876883228296901
RAB11A,0.04215864912065231
PRDM11,0.03326531462746082
PTRH1,-0.06962267402414453
NCAPD3,0.0721156487065548
QARS1,0.028186395475959636
PRPF4,-0.0024188412178393777
TRIM41,0.11837545243185461
ANLN,-0.15639646703889926
TCTA,0.058663265970681604
ZNF540,0.01655074484154769
NSDHL,-0.17037234031605214
CTPS2,-0.141982407324858
ZNF343,-0.009854827200169518
LTK,0.02163077709746074
RAN,-0.062026045536229445
PRORSD1P,-0.1504875849533105
ASAH2B,-0.03350198727975646
ASIC2,-0.2830445769952187
RAMP2,0.005741432628061251
AGPAT3,0.032167329777852464
PTGES3L-AARSD1,0.09226490075644159
TMEM87B,0.04751278798866073
RAB3A,0.0005448787863995833
ADGRG2,-0.14947829643464922
VPS33A,-0.02813093090162652
RNF126P1,-0.08645157817694515
UBALD1,-0.02191998027651234
ZNF219,0.03279488740711245
IQUB,-0.061107066322909055
HIGD2A,-0.021687955327237243
PC,-0.008531746396696452
RGS9BP,0.035636351067334614
HEG1,-0.048289331519300926
C15orf48,-0.07596065917694574
INGX,0.005946785506087528
APOB,-0.01624389367959537
TMEM26,-0.5376331903084707
NHEJ1,-0.04700040395659506
COQ9,-0.012000438837576987
FAM168A,-0.00831708210907847
MAB21L1,-0.015658128159307012
WIPF3,-0.054459856297656435
FAM210B,-0.003070125563543794
DCTN6,0.09784798847084311
MYO1C,0.05455504881699718
NFE2L2,-0.09619466531054462
CXorf56,-0.07163252793319846
MEST,-0.3073304904938824
SETX,0.014824370497541374
STAT2,0.052350639015847564
SLC25A32,-0.033406922841828814
ACO2,0.032249699751909666
TMEM129,0.08339978817552007
IL18R1,-0.10726662802474116
ROR2,-0.38917500431791824
BAGE,-0.11093779381303906
GLP1R,0.0379181376322697
COX18,0.010475351036192746
TRIM60,-0.008894455559343841
CATSPER2P1,0.03061387905195903
VSTM2A,-0.05273839481983545
CCNT1,-0.02409614586177017
STAG3L5P-PVRIG2P-PILRB,0.09613866498979279
FAM178B,-0.08188670914433518
PSMA7,-0.011060971552973626
WRAP73,0.026175162233640026
C8orf76,-0.16500850852151272
CLU,0.10211909783832593
CAPN7,-0.022330562559490848
CKM,-0.17953125172673753
C20orf85,-0.12120552722599316
ZKSCAN3,-0.0015904984207902493
GART,-0.004288324109428873
PITX2,-0.13243505970382738
MARS2,-0.005994397996846039
TJP1,-0.13535342856052396
MARCKSL1,-0.07848068735356938
HGS,0.0900190663861856
FBXO33,0.011373509595863739
TEX101,-0.028291607067411215
HS3ST3A1,-0.1230082195011568
TRAF3,0.027031368738499106
RNFT1,-0.0588262523703904
TNIK,-0.06606236961846175
UNC13A,0.047155997942071114
RHOV,3.6057263995846157e-05
CCDC140,0.038689062581859994
ALDH2,-0.2289907268394118
DCAF15,0.06185935205384243
NCOA3,0.004891034930842799
HRAS,0.02228373449000942
GPR161,-0.024246742855082392
MYL12A,-0.07938332956764192
MALSU1,-0.04643895554293354
PSMC4,-0.0906294203817076
KIAA1324L,-0.049526529678702594
PRDX5,-0.020849874056057944
LOC284798,-0.023166786237426625
TNIP1,0.06324831989374775
FAM216A,-0.049013597095399576
CTDSPL2,0.004904179491068944
KRTCAP3,-0.45972397890298583
FBXO44,-0.12303476101645312
ZNF729,-0.006608582931352087
KLHL26,0.08904544793231041
IGFBP7,-0.09203686055750529
ABHD8,-0.08226571342751825
RELT,-0.0009791381341157578
SPG11,0.07182554821710035
EML1,-0.21175181932127907
SLC6A18,-0.07341979912519439
RBFOX2,0.10263609442725546
TFF2,-0.2584818992761893
NACC1,0.00024440882873435246
SLC26A1,-0.04847268083720054
LRRC71,0.0004961675758393052
FAM86C1,0.029227764521245623
ANKRD34C,0.017598022909454315
MYO15A,0.0023305762406841987
SERTAD2,-0.028505128546435686
CCNYL1,-0.059899903408604016
ERCC5,0.05580003750078059
EXT2,-0.031089628401655883
MAP4K3,-0.01702514865514785
ZSWIM8,0.05447411466705217
LZTS3,-0.032167470845064196
HCN2,-0.025117223759302185
HNRNPK,-0.051289971197598566
TFB1M,0.04388628337479795
POLE3,-0.012477739321578429
TP53RK,0.014136332471460634
DMXL2,0.026847417604091404
PCNA,0.02196327031172157
ZNF486,0.015069494006744556
CYB5D1,0.0552875951623823
ZNF620,-0.015507733849779768
ZNF208,-0.005260345876233294
C1orf159,0.02702183393174034
NICN1,0.052392451358014396
ACBD5,-0.036622897426193006
GP1BA,-0.09666903513283825
ADAMTS15,0.016649425063137407
FASTKD5,-0.06943384915912663
RASGRP2,-0.0635401484142
USP31,0.015395238456727793
GNB4,-0.0920841494021487
TMEM190,-0.023031480608726628
BCAS4,0.2576634547591922
ZC3HAV1L,-0.14113817270727072
ADAT3,0.06246165755941626
LINC00693,-0.04423746670438408
PHKG2,0.05435174160779323
TOP3A,0.14733251430195216
FERMT2,-0.02944297848281046
RCN1,-0.07504341111229627
PTOV1,0.05682742810654719
GPR162,-0.10168686145003344
TSG101,-0.04817294913878528
KAZN,-0.15932361525367125
ATF7,0.015234294385982531
ABHD3,-0.013633363662275152
DUS1L,-0.01842672691444197
TBC1D20,0.06988682437559558
NAA20,0.003466867678239885
EFCAB12,-0.08084095107481114
RPF2,0.05082537164561136
ANAPC13,-0.036398580789376564
FGF11,-0.4205741276702925
MAP2K2,0.11999786285055153
TBC1D10A,-0.02674074585845394
ZNF790,-0.0009409190905313553
RBP7,-0.1231607370720411
SNRNP35,0.05203071519153848
ZFYVE27,-0.03511991198722282
CDK19,0.06952887226045357
ZNF23,0.04185893383260625
ZNF445,-0.010465457345026153
BAP1,0.09281743099607834
PRR11,-0.07731272116018399
LMAN1,-0.05490840330440592
KIAA2013,-0.013374390322688074
UVRAG,0.015990509679324635
ABCF3,0.004437504600182847
SLCO4C1,-0.008177006925024991
SCAF8,0.01577327812860382
AMOTL2,-0.07104496823216565
CALU,-0.05877610905853027
TEX12,0.005718071937865311
TNS3,-0.23797983955275537
MSN,-0.09954575760336862
OPA1,0.011119278926097358
CUL7,-0.0025153534239542824
CYP7B1,-0.011588587554668473
PARP9,-0.04393974584987332
PRMT3,0.018052659786975702
TMEM74B,-0.1492243790096691
JOSD2,-0.001283880874300129
DPEP1,-0.02304247075630144
TPSG1,-0.42848254835358845
USF1,-0.015803980213443036
FRAT2,-0.024942173987763883
FIGLA,-0.05743563603696423
RRP1,-0.027257931330063847
CACYBP,-0.017000365981814897
PDPK1,0.018571702243136378
GPX4,0.04345023261553728
OXGR1,-0.09152324629717168
ZNF585A,0.07486903895265246
KIAA0753,0.04227382930169445
ZNF425,-0.006668663542361712
RAB27A,-0.013869077477034596
KCND2,-0.17037113223420083
PLXNA3,0.0007594622495502038
JUN,-0.08251958356449186
CCNG1,0.010187773928720978
ARIH2,0.0713910710030495
SRR,0.027933516125329436
TAF4,0.06330832956846845
PLK5,0.054079518920476445
BRSK2,-0.004940523552341646
DDX39B,-0.03916435669374545
ZNF440,0.042821991559072084
FBXO31,0.09763280392865271
TEX30,0.03130247767914614
VPS26B,0.06321691875672987
C16orf87,-0.026161771492435468
LAMA2,-0.08246308166708066
NAV1,-0.017254291913519754
RPRML,-0.16891923417078192
TMEM248,-0.02847170712545053
AAAS,0.020213799622441114
ABCC6,-0.17530398516365323
C8G,-0.019371048928456504
CNKSR3,-0.06997276617064782
MATN3,-0.08032277297926083
TRAF1,-0.08008201726224336
KCNK13,-0.09180876883829737
GLIS2,-0.05006595683311468
HCG27,0.046638623420706196
CFAP99,-0.013217203126632762
HOMER2,-0.16247676760278437
