tf,target,weight,importance,interaction,edge_color,edge_width
NXNL1,PRKAR2B,0.12263231724500656,0.12263231724500656,activation,#00FF00,0.6175525688223473
TBC1D17,PRKAR2B,0.09984854608774185,0.09984854608774185,activation,#00FF00,0.5028179154966781
PSMC4,PRKAR2B,-0.08526389300823212,0.08526389300823212,repression,#FF0000,0.5
SPCS1,PRKCD,0.345567524433136,0.345567524433136,activation,#00FF00,1.7402110406908424
NBEAL2,PRKCD,0.1959494799375534,0.1959494799375534,activation,#00FF00,0.9867635824990207
EEF1B2,PRKCD,-0.16218729317188263,0.16218729317188263,repression,#FF0000,0.8167437571005992
TPI1,PRKCQ,0.21493010222911835,0.21493010222911835,activation,#00FF00,1.0823463156425546
EIF4G2,PRKCQ,0.1558258980512619,0.1558258980512619,activation,#00FF00,0.784709004873056
ZNF763,PRKCQ,-0.11581464111804962,0.11581464111804962,repression,#FF0000,0.5832200739287756
ITGB1,PRKD1,0.18330803513526917,0.18330803513526917,activation,#00FF00,0.9231037179000385
SPATS2L,PRKD1,0.15120168030261993,0.15120168030261993,activation,#00FF00,0.7614223410178639
CHMP5,PRKD1,-0.10586635768413544,0.10586635768413544,repression,#FF0000,0.5331224477238312
SYMPK,PRKD2,0.24149465560913086,0.24149465560913086,activation,#00FF00,1.2161202550737862
ADRA1D,PRKD2,0.1318117380142212,0.1318117380142212,activation,#00FF00,0.6637783517454905
CLASRP,PRKD2,0.12048278003931046,0.12048278003931046,activation,#00FF00,0.6067279162920952
GSG1L,PRKG1,0.17010590434074402,0.17010590434074402,activation,#00FF00,0.8566203473721967
SLC5A3,PRKG1,0.10739821940660477,0.10739821940660477,activation,#00FF00,0.5408366063000043
LSM3,PRKG1,-0.1015838235616684,0.1015838235616684,repression,#FF0000,0.511556436350866
SYPL1,PRKRIP1,0.2991204857826233,0.2991204857826233,activation,#00FF00,1.506312761043167
ZNF3,PRKRIP1,0.2143954485654831,0.2143954485654831,activation,#00FF00,1.0796539034723711
FAM193B,PRKRIP1,0.14396390318870544,0.14396390318870544,activation,#00FF00,0.7249742990198359
PPP2R3B,PRKX,0.10530371218919754,0.10530371218919754,activation,#00FF00,0.5302890741193756
SNX3,PRKX,0.103602334856987,0.103602334856987,activation,#00FF00,0.5217212678049636
PAIP2,PRKX,-0.10213873535394669,0.10213873535394669,repression,#FF0000,0.5143508645284451
SPATS2L,PRLHR,-0.12955179810523987,0.12955179810523987,repression,#FF0000,0.6523977326107544
GRIA1,PRLHR,0.11121413111686707,0.11121413111686707,activation,#00FF00,0.5600527976923897
NEFH,PRLHR,0.09078394621610641,0.09078394621610641,activation,#00FF00,0.5
HNRNPK,PRMT1,0.2414112240076065,0.2414112240076065,activation,#00FF00,1.2157001097075417
AKT1S1,PRMT1,0.22821460664272308,0.22821460664272308,activation,#00FF00,1.1492445037422128
IRF3,PRMT1,0.189833864569664,0.189833864569664,activation,#00FF00,0.9559665294446937
CAPRIN1,PRMT3,0.2654934823513031,0.2654934823513031,activation,#00FF00,1.336973692701822
ITGB1,PRMT3,-0.15735048055648804,0.15735048055648804,repression,#FF0000,0.7923865067227762
KDELR2,PRMT3,-0.14205479621887207,0.14205479621887207,repression,#FF0000,0.7153604065332266
DAD1,PRMT5,0.5647022724151611,0.5647022724151611,activation,#00FF00,2.8437311369813467
BRMS1L,PRMT5,0.1869952529668808,0.1869952529668808,activation,#00FF00,0.9416718318758188
APEX1,PRMT5,0.140812948346138,0.140812948346138,activation,#00FF00,0.7091067014649184
GABARAPL2,PRMT7,0.3701925575733185,0.3701925575733185,activation,#00FF00,1.8642179323054942
THAP11,PRMT7,0.3103969097137451,0.3103969097137451,activation,#00FF00,1.563098645239428
CHMP1A,PRMT7,0.15267841517925262,0.15267841517925262,activation,#00FF00,0.7688588914885858
SFT2D1,PRMT8,-0.1554662436246872,0.1554662436246872,repression,#FF0000,0.7828978549249082
IGSF9B,PRMT8,0.12098898738622665,0.12098898738622665,activation,#00FF00,0.6092770783275828
SYPL1,PRMT8,-0.10495875030755997,0.10495875030755997,repression,#FF0000,0.5285519129783571
IGFBP7,PRND,0.22815200686454773,0.22815200686454773,activation,#00FF00,1.1489292633986525
CTNNA1,PRND,0.11869180202484131,0.11869180202484131,activation,#00FF00,0.5977088983171673
CAPN15,PRND,0.1007608100771904,0.1007608100771904,activation,#00FF00,0.5074119000415718
HERPUD1,PRNP,0.1185607835650444,0.1185607835650444,activation,#00FF00,0.597049114760692
EEF1B2,PRNP,0.11391003429889679,0.11391003429889679,activation,#00FF00,0.5736288433283256
ATP6V0E1,PRNP,0.09713994711637497,0.09713994711637497,activation,#00FF00,0.5
DPY30,PROB1,-0.16060690581798553,0.16060690581798553,repression,#FF0000,0.8087852328546323
ARF4,PROB1,-0.1089387834072113,0.1089387834072113,repression,#FF0000,0.5485945878613332
ZNF292,PROB1,0.10414306074380875,0.10414306074380875,activation,#00FF00,0.5244442585135903
GIT1,PROCA1,0.14251810312271118,0.14251810312271118,activation,#00FF00,0.7176935302566196
UBE2D3,PROCA1,0.0876842737197876,0.0876842737197876,activation,#00FF00,0.5
CCDC57,PROCA1,-0.08756135404109955,0.08756135404109955,repression,#FF0000,0.5
SLC34A2,PROM1,0.13835009932518005,0.13835009932518005,activation,#00FF00,0.6967042713903443
APP,PROM1,0.11024639010429382,0.11024639010429382,activation,#00FF00,0.5551794416171282
ABHD3,PROM1,-0.10172492265701294,0.10172492265701294,repression,#FF0000,0.5122669840331253
PCNP,PROP1,0.11237811297178268,0.11237811297178268,activation,#00FF00,0.56591438459472
TRAPPC10,PROP1,0.1075432151556015,0.1075432151556015,activation,#00FF00,0.5415667767744182
KLHL20,PROP1,0.08928798884153366,0.08928798884153366,activation,#00FF00,0.5
RPS27A,PRORSD1P,0.20025776326656342,0.20025776326656342,activation,#00FF00,1.0084592618828574
EIF4G2,PRORSD1P,-0.1577960103750229,0.1577960103750229,repression,#FF0000,0.794630108491904
GABARAPL2,PRORSD1P,0.1398722529411316,0.1398722529411316,activation,#00FF00,0.704369541824687
COMMD6,PROSER2,0.16232389211654663,0.16232389211654663,activation,#00FF00,0.8174316428966993
ITGB1,PROSER2,0.15234366059303284,0.15234366059303284,activation,#00FF00,0.7671731323078955
DPP9,PROSER2,0.1503600925207138,0.1503600925207138,activation,#00FF00,0.7571842681486439
PSMC4,PROSER3,0.18174883723258972,0.18174883723258972,activation,#00FF00,0.9152518996213515
LIN37,PROSER3,0.18141138553619385,0.18141138553619385,activation,#00FF00,0.9135525583168371
STRN3,PROSER3,0.11236400902271271,0.11236400902271271,activation,#00FF00,0.5658433598422372
ZNF408,PRPF19,0.13483120501041412,0.13483120501041412,activation,#00FF00,0.6789838020041512
EEF1G,PRPF19,0.10994504392147064,0.10994504392147064,activation,#00FF00,0.5536619206773953
ENTPD5,PRPF19,0.1016877293586731,0.1016877293586731,activation,#00FF00,0.5120796857951996
TMEM126A,PRPF3,0.2073940485715866,0.2073940485715866,activation,#00FF00,1.0443962108125713
SRP9,PRPF3,0.16259318590164185,0.16259318590164185,activation,#00FF00,0.818787754177066
NDUFB5,PRPF3,-0.1409701108932495,0.1409701108932495,repression,#FF0000,0.7098981415752561
PPP6R1,PRPF31,0.22687272727489471,0.22687272727489471,activation,#00FF00,1.1424870594626881
ZNF160,PRPF31,0.13776953518390656,0.13776953518390656,activation,#00FF00,0.6937806629577213
FIZ1,PRPF31,0.11920462548732758,0.11920462548732758,activation,#00FF00,0.6002913778276706
SRP9,PRPF38B,-0.15253886580467224,0.15253886580467224,repression,#FF0000,0.7681561478995733
DHX15,PRPF38B,0.14277216792106628,0.14277216792106628,activation,#00FF00,0.7189729513129637
HNRNPM,PRPF38B,0.13633166253566742,0.13633166253566742,activation,#00FF00,0.6865398151330372
TRIM32,PRPF4,0.35046547651290894,0.35046547651290894,activation,#00FF00,1.7648761775551278
FUBP3,PRPF4,0.24826528131961823,0.24826528131961823,activation,#00FF00,1.2502158131940202
HNRNPK,PRPF4,0.13076595962047577,0.13076595962047577,activation,#00FF00,0.6585120145516323
OBSCN,PRPF40B,0.12557178735733032,0.12557178735733032,activation,#00FF00,0.6323551702868155
NEURL4,PRPF40B,0.0980096086859703,0.0980096086859703,activation,#00FF00,0.5
APP,PRPF40B,0.09435563534498215,0.09435563534498215,activation,#00FF00,0.5
ARFRP1,PRPF6,0.20866970717906952,0.20866970717906952,activation,#00FF00,1.0508201801845067
ARFGAP1,PRPF6,0.15132227540016174,0.15132227540016174,activation,#00FF00,0.762029634543318
HNRNPK,PRPF6,0.14096473157405853,0.14096473157405853,activation,#00FF00,0.7098710523669665
SLC25A11,PRPF8,0.3279411494731903,0.3279411494731903,activation,#00FF00,1.651448034494092
UBE2G1,PRPF8,0.21964791417121887,0.21964791417121887,activation,#00FF00,1.106104301706245
EIF4A1,PRPF8,0.16758377850055695,0.16758377850055695,activation,#00FF00,0.8439194107309284
PSMD10,PRPS1,0.3289075791835785,0.3289075791835785,activation,#00FF00,1.656314787105837
SLC25A5,PRPS1,0.15613828599452972,0.15613828599452972,activation,#00FF00,0.786282129977173
TSC22D1,PRPS1,-0.10250084102153778,0.10250084102153778,repression,#FF0000,0.5161743584510076
NDUFB11,PRPS2,0.1545320451259613,0.1545320451259613,activation,#00FF00,0.7781934124448273
IGFBP7,PRPS2,-0.12972255051136017,0.12972255051136017,repression,#FF0000,0.6532576086157189
TCTN3,PRPS2,-0.10838503390550613,0.10838503390550613,repression,#FF0000,0.5458060127536892
TOP3A,PRPSAP2,0.29688167572021484,0.29688167572021484,activation,#00FF00,1.4950385477182782
ITGB1,PRPSAP2,-0.19398243725299835,0.19398243725299835,repression,#FF0000,0.9768579369879502
DRG2,PRPSAP2,0.1254025548696518,0.1254025548696518,activation,#00FF00,0.6315029482963814
TUBA1C,PRR11,0.23031973838806152,0.23031973838806152,activation,#00FF00,1.1598455389851978
USP32,PRR11,0.19406025111675262,0.19406025111675262,activation,#00FF00,0.9772497925161747
MXD3,PRR11,0.11959760636091232,0.11959760636091232,activation,#00FF00,0.602270353300306
IRF3,PRR12,0.1660192310810089,0.1660192310810089,activation,#00FF00,0.8360406533226677
SCAF1,PRR12,0.1211228221654892,0.1211228221654892,activation,#00FF00,0.6099510443227473
C9orf62,PRR12,0.08256973326206207,0.08256973326206207,activation,#00FF00,0.5
RPS5,PRR13,-0.11217964440584183,0.11217964440584183,repression,#FF0000,0.5649149353836087
CHMP2A,PRR13,0.10644654184579849,0.10644654184579849,activation,#00FF00,0.5360441426528214
NDUFA12,PRR13,0.0909377932548523,0.0909377932548523,activation,#00FF00,0.5
TAOK2,PRR14,0.4159031808376312,0.4159031808376312,activation,#00FF00,2.0944077668737253
ZNF205,PRR14,0.15475942194461823,0.15475942194461823,activation,#00FF00,0.7793384380107367
THAP11,PRR14,0.11711286008358002,0.11711286008358002,activation,#00FF00,0.5897576528889402
GSG1L,PRR15,0.13075968623161316,0.13075968623161316,activation,#00FF00,0.658480422981854
MAD2L1BP,PRR15,0.1272975653409958,0.1272975653409958,activation,#00FF00,0.6410458535501871
HDAC7,PRR15,0.11748851835727692,0.11748851835727692,activation,#00FF00,0.5916493951077341
APEX1,PRR18,-0.10645615309476852,0.10645615309476852,repression,#FF0000,0.5360925430388239
UBE2G2,PRR18,-0.09361529350280762,0.09361529350280762,repression,#FF0000,0.5
GABARAPL2,PRR18,0.09193155914545059,0.09193155914545059,activation,#00FF00,0.5
UQCRFS1,PRR23A,0.10975906997919083,0.10975906997919083,activation,#00FF00,0.5527253919680872
GSG1L,PRR23A,-0.09587956964969635,0.09587956964969635,repression,#FF0000,0.5
UCN,PRR23A,-0.08464265614748001,0.08464265614748001,repression,#FF0000,0.5
RNF5P1,PRR3,0.132689967751503,0.132689967751503,activation,#00FF00,0.6682009463963849
ZMYM3,PRR3,0.11220147460699081,0.11220147460699081,activation,#00FF00,0.5650248680432888
DPP9,PRR3,-0.10746631026268005,0.10746631026268005,repression,#FF0000,0.5411794986470404
PDCD6,PRR34,-0.11867810785770416,0.11867810785770416,repression,#FF0000,0.5976399371470336
PPP1CB,PRR34,0.08968302607536316,0.08968302607536316,activation,#00FF00,0.5
AP3M1,PRR34,0.0870351642370224,0.0870351642370224,activation,#00FF00,0.5
TRMU,PRR5,0.16971859335899353,0.16971859335899353,activation,#00FF00,0.8546699243753348
C6orf47,PRR5,0.13639497756958008,0.13639497756958008,activation,#00FF00,0.6868586573657884
XRCC5,PRR5,-0.1147996112704277,0.1147996112704277,repression,#FF0000,0.5781085804504462
MXD3,PRR7,0.1906803548336029,0.1906803548336029,activation,#00FF00,0.9602292902627428
GANAB,PRR7,0.14720627665519714,0.14720627665519714,activation,#00FF00,0.7413022630369628
ZFHX2,PRR7,0.12509141862392426,0.12509141862392426,activation,#00FF00,0.6299361264983484
RNF5P1,PRRC2A,0.2293192446231842,0.2293192446231842,activation,#00FF00,1.1548072464007373
C6orf47,PRRC2A,0.12898920476436615,0.12898920476436615,activation,#00FF00,0.6495646216440523
ZNF205,PRRC2A,-0.1191268041729927,0.1191268041729927,repression,#FF0000,0.599899484779767
KLHL20,PRRC2C,0.21161514520645142,0.21161514520645142,activation,#00FF00,1.0656528349119112
TOMM20,PRRC2C,0.19436044991016388,0.19436044991016388,activation,#00FF00,0.9787615354253305
SH3BP5L,PRRC2C,0.15647777915000916,0.15647777915000916,activation,#00FF00,0.7879917516737529
SEC23B,PRRG1,-0.15300311148166656,0.15300311148166656,repression,#FF0000,0.7704939991025294
HINT1,PRRG1,-0.14703793823719025,0.14703793823719025,repression,#FF0000,0.7404545434080174
DDX21,PRRG1,0.1068807914853096,0.1068807914853096,activation,#00FF00,0.5382309396278349
CAPRIN1,PRRG4,0.34896916151046753,0.34896916151046753,activation,#00FF00,1.7573410253678055
ZNF408,PRRG4,0.17340189218521118,0.17340189218521118,activation,#00FF00,0.8732183029999234
CAT,PRRG4,0.16062231361865997,0.16062231361865997,activation,#00FF00,0.8088628235509525
TAOK2,PRRT2,0.14147645235061646,0.14147645235061646,activation,#00FF00,0.7124479789649671
TOMM20,PRRT2,0.13666152954101562,0.13666152954101562,activation,#00FF00,0.6882009614042566
PCSK4,PRRT2,0.11750221997499466,0.11750221997499466,activation,#00FF00,0.5917183937975469
BRK1,PRRT3,0.3210054337978363,0.3210054337978363,activation,#00FF00,1.6165211153249879
PAIP2,PRRT3,0.15048272907733917,0.15048272907733917,activation,#00FF00,0.7578018420661637
SPCS1,PRRT3,0.14017558097839355,0.14017558097839355,activation,#00FF00,0.705897042999053
GJB3,PRSS12,0.12365026026964188,0.12365026026964188,activation,#00FF00,0.6226787324951937
BRMS1L,PRSS12,0.12242350727319717,0.12242350727319717,activation,#00FF00,0.6165010422966846
DIO3,PRSS12,0.1166125163435936,0.1166125163435936,activation,#00FF00,0.587238018840882
CA6,PRSS21,0.13781292736530304,0.13781292736530304,activation,#00FF00,0.6939991775686348
CETN3,PRSS21,-0.11783023923635483,0.11783023923635483,repression,#FF0000,0.5933702351883563
GABARAPL2,PRSS21,-0.11237600445747375,0.11237600445747375,repression,#FF0000,0.5659037665255426
PTTG1IP,PRSS22,0.13006457686424255,0.13006457686424255,activation,#00FF00,0.6549799870031832
LITAF,PRSS22,0.12161897867918015,0.12161897867918015,activation,#00FF00,0.6124495923111671
ARFGAP1,PRSS22,0.10921943932771683,0.10921943932771683,activation,#00FF00,0.5500079166522841
TMEM126A,PRSS23,0.16039487719535828,0.16039487719535828,activation,#00FF00,0.8077174978276105
NFKB2,PRSS23,-0.12735596299171448,0.12735596299171448,repression,#FF0000,0.6413399327947509
COMMD6,PRSS23,0.11182502657175064,0.11182502657175064,activation,#00FF00,0.5631291487385134
CDC42EP1,PRSS27,0.16568656265735626,0.16568656265735626,activation,#00FF00,0.8343653996521174
SYPL1,PRSS27,0.1409321427345276,0.1409321427345276,activation,#00FF00,0.709706941290707
ZNF205,PRSS27,0.134456604719162,0.134456604719162,activation,#00FF00,0.6770973875797857
OBSCN,PRSS30P,0.11652306467294693,0.11652306467294693,activation,#00FF00,0.5867875575739475
SPG21,PRSS30P,0.1043950617313385,0.1043950617313385,activation,#00FF00,0.5257132866188317
CHMP2A,PRSS30P,0.10064569860696793,0.10064569860696793,activation,#00FF00,0.5068322209999144
CDC42EP1,PRSS35,-0.11627994477748871,0.11627994477748871,repression,#FF0000,0.5855632529261598
TOP3A,PRSS35,-0.11163180321455002,0.11163180321455002,repression,#FF0000,0.5621561133814685
TUBA1C,PRSS35,0.10862996429204941,0.10862996429204941,activation,#00FF00,0.5470394346834915
POU2F1,PRSS41,-0.09927575290203094,0.09927575290203094,repression,#FF0000,0.5
XRCC5,PRSS41,-0.0983443558216095,0.0983443558216095,repression,#FF0000,0.5
TMEM126A,PRSS41,-0.09667900949716568,0.09667900949716568,repression,#FF0000,0.5
MFSD6L,PRSS50,0.13011910021305084,0.13011910021305084,activation,#00FF00,0.6552545560146297
PRPF4,PRSS50,-0.11908827722072601,0.11908827722072601,repression,#FF0000,0.5997054705192874
SDHA,PRSS50,-0.11383815854787827,0.11383815854787827,repression,#FF0000,0.5732668909843213
PCDHAC1,PRSS55,0.1082879975438118,0.1082879975438118,activation,#00FF00,0.5453173564534598
OTUD5,PRSS55,-0.09911328554153442,0.09911328554153442,repression,#FF0000,0.5
GPATCH3,PRSS55,0.09012714773416519,0.09012714773416519,activation,#00FF00,0.5
GSG1L,PRSS57,0.11774419993162155,0.11774419993162155,activation,#00FF00,0.5929369579344366
TBC1D17,PRSS57,0.10710940510034561,0.10710940510034561,activation,#00FF00,0.53938219346047
POU2F1,PRSS57,0.08259880542755127,0.08259880542755127,activation,#00FF00,0.5
TPI1,PRTFDC1,0.1305287629365921,0.1305287629365921,activation,#00FF00,0.6573175380487066
DPP9,PRTFDC1,-0.1289757341146469,0.1289757341146469,repression,#FF0000,0.6494967860642907
PPM1A,PRTFDC1,-0.10451646894216537,0.10451646894216537,repression,#FF0000,0.5263246697893045
C9orf62,PRTG,0.1161918044090271,0.1161918044090271,activation,#00FF00,0.5851193951227419
FBXW11,PRTG,0.10329212248325348,0.10329212248325348,activation,#00FF00,0.5201590984471356
CCNT1,PRTG,0.0903744101524353,0.0903744101524353,activation,#00FF00,0.5
SLC25A35,PRTN3,0.15335768461227417,0.15335768461227417,activation,#00FF00,0.7722795606295502
HNRNPA1L2,PRTN3,0.10979115962982178,0.10979115962982178,activation,#00FF00,0.552886989225849
CHMP1B,PRTN3,0.10269824415445328,0.10269824415445328,activation,#00FF00,0.5171684423480115
MDH1,PSAT1,0.09002168476581573,0.09002168476581573,activation,#00FF00,0.5
HERPUD1,PSAT1,0.08503080159425735,0.08503080159425735,activation,#00FF00,0.5
ATP2C1,PSAT1,0.07759346812963486,0.07759346812963486,activation,#00FF00,0.5
PEX2,PSCA,0.16086822748184204,0.16086822748184204,activation,#00FF00,0.8101011980783922
CTNNB1,PSCA,-0.11086517572402954,0.11086517572402954,repression,#FF0000,0.5582955260033888
SPG21,PSCA,0.10889220982789993,0.10889220982789993,activation,#00FF00,0.5483600523474562
BIN3,PSD3,0.14539314806461334,0.14539314806461334,activation,#00FF00,0.732171699056155
TOP2B,PSD3,0.12982922792434692,0.12982922792434692,activation,#00FF00,0.6537948153806672
ABHD3,PSD3,0.12439563125371933,0.12439563125371933,activation,#00FF00,0.6264322762288821
HNRNPK,PSEN1,0.2981146275997162,0.2981146275997162,activation,#00FF00,1.501247454289775
PPM1A,PSEN1,0.18225736916065216,0.18225736916065216,activation,#00FF00,0.9178127677967094
ACTR10,PSEN1,0.11557299643754959,0.11557299643754959,activation,#00FF00,0.5820031981774441
SRP9,PSEN2,0.2173776477575302,0.2173776477575302,activation,#00FF00,1.0946716802963155
TOMM20,PSEN2,0.19960759580135345,0.19960759580135345,activation,#00FF00,1.005185144608347
RAB4A,PSEN2,0.1612788289785385,0.1612788289785385,activation,#00FF00,0.812168907592032
CHMP5,PSIP1,0.24834489822387695,0.24834489822387695,activation,#00FF00,1.25061674848458
PAIP2,PSIP1,0.125069260597229,0.125069260597229,activation,#00FF00,0.6298245429727891
KDELR2,PSIP1,-0.12229841947555542,0.12229841947555542,repression,#FF0000,0.6158711244047503
EIF4G2,PSMA1,0.2255689799785614,0.2255689799785614,activation,#00FF00,1.1359216409006525
CAPRIN1,PSMA1,0.155572772026062,0.155572772026062,activation,#00FF00,0.7834343112962749
RPLP0,PSMA1,0.09566310793161392,0.09566310793161392,activation,#00FF00,0.5
ZFAND6,PSMA4,0.3300396800041199,0.3300396800041199,activation,#00FF00,1.6620158273014196
IDH3A,PSMA4,0.19400380551815033,0.19400380551815033,activation,#00FF00,0.9769655434275277
PLEKHA3,PSMA4,-0.17907564342021942,0.17907564342021942,repression,#FF0000,0.9017902139672258
APP,PSMA5,-0.10968771576881409,0.10968771576881409,repression,#FF0000,0.5523660660016179
SLC25A5,PSMA5,0.10574471205472946,0.10574471205472946,activation,#00FF00,0.532509863923628
RBBP4,PSMA5,0.1042533740401268,0.1042533740401268,activation,#00FF00,0.5249997748819256
ARFGAP1,PSMA7,0.19202189147472382,0.19202189147472382,activation,#00FF00,0.9669850086370302
ARFRP1,PSMA7,0.16282354295253754,0.16282354295253754,activation,#00FF00,0.8199477876146039
CCT7,PSMA7,0.13451465964317322,0.13451465964317322,activation,#00FF00,0.6773897409191121
RBBP4,PSMB2,0.33355018496513367,0.33355018496513367,activation,#00FF00,1.679694049528978
C1orf122,PSMB2,0.2136770337820053,0.2136770337820053,activation,#00FF00,1.0760361059375643
IPO13,PSMB2,0.1229262501001358,0.1229262501001358,activation,#00FF00,0.6190327576814039
FUBP3,PSMB7,0.2606392502784729,0.2606392502784729,activation,#00FF00,1.3125287213143295
TRIM32,PSMB7,0.17108015716075897,0.17108015716075897,activation,#00FF00,0.8615264956469669
PRPF4,PSMB7,0.16820339858531952,0.16820339858531952,activation,#00FF00,0.8470396973212451
APOL2,PSMB8,0.3021849989891052,0.3021849989891052,activation,#00FF00,1.521745055281495
RNF213,PSMB8,0.12430984526872635,0.12430984526872635,activation,#00FF00,0.6260002746440508
MGAT2,PSMB8,0.11917494237422943,0.11917494237422943,activation,#00FF00,0.6001418994262491
ZNF408,PSMC3,0.4524192810058594,0.4524192810058594,activation,#00FF00,2.278295766129335
CAPRIN1,PSMC3,0.1713365614414215,0.1713365614414215,activation,#00FF00,0.8628176978825395
EIF4ENIF1,PSMC3,-0.13922752439975739,0.13922752439975739,repression,#FF0000,0.7011228139158988
CCT7,PSMC4,0.17206622660160065,0.17206622660160065,activation,#00FF00,0.8664921501327447
AIDA,PSMC4,0.12723442912101746,0.12723442912101746,activation,#00FF00,0.6407279117897337
CHMP2A,PSMC4,0.1148492768406868,0.1148492768406868,activation,#00FF00,0.5783586866311381
PSMC4,PSMC5,0.3024234175682068,0.3024234175682068,activation,#00FF00,1.5229456850117886
USP32,PSMC5,0.1803777515888214,0.1803777515888214,activation,#00FF00,0.9083473781998658
DAD1,PSMC5,0.13923339545726776,0.13923339545726776,activation,#00FF00,0.7011523794230073
MGAT2,PSMC6,0.30025866627693176,0.30025866627693176,activation,#00FF00,1.5120444172968721
CNIH1,PSMC6,0.25551867485046387,0.25551867485046387,activation,#00FF00,1.2867424964393825
ACTR10,PSMC6,0.20051981508731842,0.20051981508731842,activation,#00FF00,1.0097789040351666
SLC25A5,PSMD10,0.1639631986618042,0.1639631986618042,activation,#00FF00,0.825686872764765
UBA3,PSMD10,0.1252206414937973,0.1252206414937973,activation,#00FF00,0.6305868678121674
LSM3,PSMD10,0.12331836670637131,0.12331836670637131,activation,#00FF00,0.621007380871267
GIT1,PSMD11,0.22469192743301392,0.22469192743301392,activation,#00FF00,1.1315049743590513
ZNF264,PSMD11,0.15216796100139618,0.15216796100139618,activation,#00FF00,0.7662883432360273
EIF4G2,PSMD11,0.1176280677318573,0.1176280677318573,activation,#00FF00,0.5923521386967465
GANAB,PSMD13,0.14354988932609558,0.14354988932609558,activation,#00FF00,0.7228894054931811
EIF4G2,PSMD13,0.10596758127212524,0.10596758127212524,activation,#00FF00,0.5336321900836989
TAOK2,PSMD13,-0.1031498983502388,0.1031498983502388,repression,#FF0000,0.5194428852933364
DHX15,PSMD14,0.1260528266429901,0.1260528266429901,activation,#00FF00,0.6347775908463988
DDX27,PSMD14,0.12293741106987,0.12293741106987,activation,#00FF00,0.6190889621606532
NDUFB3,PSMD14,0.12168794870376587,0.12168794870376587,activation,#00FF00,0.6127969119803337
STARD3,PSMD3,0.5786838531494141,0.5786838531494141,activation,#00FF00,2.914139666254951
ZNF324,PSMD3,-0.11151546239852905,0.11151546239852905,repression,#FF0000,0.5615702435927644
PPP6R1,PSMD3,0.08054591715335846,0.08054591715335846,activation,#00FF00,0.5
EXOSC1,PSMD4,0.19066403806209564,0.19066403806209564,activation,#00FF00,0.9601471221655757
SH3BP5L,PSMD4,0.18198281526565552,0.18198281526565552,activation,#00FF00,0.9164301676229182
TOMM20,PSMD4,0.14969423413276672,0.14969423413276672,activation,#00FF00,0.7538311344300086
SRP9,PSMD5,0.16391848027706146,0.16391848027706146,activation,#00FF00,0.825461679650977
TRIM32,PSMD5,0.15303362905979156,0.15303362905979156,activation,#00FF00,0.7706476797080068
CTNNA1,PSMD5,0.13518568873405457,0.13518568873405457,activation,#00FF00,0.6807689132950233
GABARAPL2,PSMD7,0.29276901483535767,0.29276901483535767,activation,#00FF00,1.4743279850281474
THAP11,PSMD7,0.21358416974544525,0.21358416974544525,activation,#00FF00,1.0755684606576148
CHMP1A,PSMD7,0.15909290313720703,0.15909290313720703,activation,#00FF00,0.8011610089491938
SRSF9,PSMD9,0.24972794950008392,0.24972794950008392,activation,#00FF00,1.257581526510655
EXOSC1,PSMD9,0.16136619448661804,0.16136619448661804,activation,#00FF00,0.8126088633488264
NOL9,PSMD9,0.1511142998933792,0.1511142998933792,activation,#00FF00,0.7609823102217113
APOL2,PSME1,0.23361526429653168,0.23361526429653168,activation,#00FF00,1.176441168392822
APEX1,PSME1,0.18038180470466614,0.18038180470466614,activation,#00FF00,0.9083677889052809
DAD1,PSME1,0.16927514970302582,0.16927514970302582,activation,#00FF00,0.852436828116347
PPM1B,PSME4,0.16162614524364471,0.16162614524364471,activation,#00FF00,0.8139179249516372
PAIP2,PSME4,-0.12805388867855072,0.12805388867855072,repression,#FF0000,0.6448545512121108
HNRNPK,PSME4,-0.1163959801197052,0.1163959801197052,repression,#FF0000,0.5861475844080221
SEC23B,PSMF1,0.3663288652896881,0.3663288652896881,activation,#00FF00,1.844761127211222
SOX12,PSMF1,0.25560444593429565,0.25560444593429565,activation,#00FF00,1.2871744229848556
UBOX5,PSMF1,0.1531953513622284,0.1531953513622284,activation,#00FF00,0.7714620818619367
HMGN1,PSMG1,0.3557434380054474,0.3557434380054474,activation,#00FF00,1.7914549681307845
DDX21,PSMG1,0.13560837507247925,0.13560837507247925,activation,#00FF00,0.6828974797281174
BRWD1,PSMG1,0.10729827731847763,0.10729827731847763,activation,#00FF00,0.540333317324937
CHMP1B,PSMG2,0.35117074847221375,0.35117074847221375,activation,#00FF00,1.7684277903760524
ITM2B,PSMG2,0.13666287064552307,0.13666287064552307,activation,#00FF00,0.6882077149464895
PAIP2,PSMG2,0.12110385298728943,0.12110385298728943,activation,#00FF00,0.6098555192198308
KDELR2,PSMG3,0.31101304292678833,0.31101304292678833,activation,#00FF00,1.5662013726199393
MALSU1,PSMG3,0.22035546600818634,0.22035546600818634,activation,#00FF00,1.1096673955489653
ZNF3,PSMG3,0.10182305425405502,0.10182305425405502,activation,#00FF00,0.5127611557261784
OGDH,PSPH,0.13827919960021973,0.13827919960021973,activation,#00FF00,0.6963472341242982
TMEM248,PSPH,0.12294700741767883,0.12294700741767883,activation,#00FF00,0.6191372875072976
